True DengRate_all,Predicted DengRate_all,True DengRate_019,Predicted DengRate_019,MAE (DengRate_all),MAE (DengRate_019)
0.058068315665488805,0.038374968,0.05630791161796151,0.035769425,0.01969334779239234,0.020538486285415276
0.14134275618374556,0.11268751,0.14540270848182466,0.109268494,0.02865524295151442,0.03613421453145768
0.22190812720848055,0.35854405,0.22701354240912333,0.35012037,0.13663592443870573,0.12310682321053609
0.13910482921083628,0.30804604,0.12580185317177475,0.29725403,0.16894121370832266,0.17145217276435196
0.19434628975265017,0.09464294,0.17355666429080538,0.08471787,0.09970335256927004,0.08883879453219942
0.1415783274440518,0.11102758,0.13043478260869565,0.10614592,0.030550743964170513,0.024288864239402436
0.10023557126030623,0.034977686,0.09444048467569494,0.033130746,0.0652578856001824,0.06130973834090375
0.05641931684334511,0.045489885,0.05951532430506058,0.046869595,0.010929431930377431,0.01264572970128365
0.03521790341578327,0.04192049,0.03314326443335709,0.04382186,0.006702587147132531,0.010678595671442179
0.01872791519434629,0.035870805,0.015324305060584464,0.036380503,0.017142890188382286,0.02105619826606997
0.017314487632508833,0.024837151,0.015324305060584464,0.024815178,0.007522663537268083,0.009490872484366975
0.02049469964664311,0.020308103,0.020313613684960794,0.018681923,0.0001865962342533535,0.0016316907574619767
0.017550058892815076,0.052064262,0.015680684248039915,0.05000787,0.034514203437716995,0.034327184310128496
0.08280329799764428,0.047969937,0.07448325017818959,0.04437341,0.03483336067312036,0.03010983849296124
0.25865724381625443,0.18446109,0.20206699928724162,0.17758797,0.07419615682780534,0.02447902819597117
0.24452296819787983,0.03568819,0.19244476122594442,0.032459043,0.20883477654558186,0.1599857182595786
0.014185580474011885,0.037555203,0.011700094678275532,0.03810864,0.023369622367746843,0.026408544740803293
0.01393758081537531,0.034875333,0.014435181745924357,0.037806198,0.020937752493798274,0.023371016254983543
0.014879979518194282,0.025095519,0.017246243454341205,0.028575873,0.01021553916023246,0.01132962954806873
0.013094381976010969,0.02425264,0.01679039560973307,0.02749492,0.011158258107421229,0.010704524807933366
0.006943990441823998,0.017659409,0.007369540154498225,0.02017664,0.010715418529843292,0.01280709962590396
0.005034393070322399,0.013195798,0.004634453086849399,0.014840476,0.008161404730695362,0.010206023128036312
0.005356792626549941,0.011402894,0.0049383516499214904,0.01304958,0.0060461011849143684,0.00811122850688164
0.006001591739005027,0.010372862,0.0072175908729621785,0.011616107,0.004371270480805459,0.0043985162034443
0.007142390168733255,0.008405263,0.00676174302835404,0.009078182,0.001262872435622557,0.002316439251709589
0.003248795528139085,0.006264016,0.0028110617084168483,0.0069442578,0.003015220504079848,0.004133196057591529
0.003670394947821256,0.0060430914,0.0038747066791691696,0.006551381,0.002372696468537692,0.002676674521382817
0.0037695948112758844,0.0052995943,0.0035708081160970777,0.0054368377,0.001529999442025736,0.0018660295570901782
0.006522391022141827,0.030355703,0.005166275572225559,0.03172349,0.02383331206351911,0.026557216275289546
0.007315989929778856,0.030154195,0.0066097937468179956,0.03338088,0.022838204753057676,0.026771087205063413
0.008134388803279543,0.032376334,0.006913692309890087,0.035466347,0.02424194526787982,0.028552654579844183
0.007663189451870054,0.018887725,0.007293565513730202,0.022128727,0.011224535275522142,0.01483516177332386
0.005083993002049713,0.014215061,0.005014326290689514,0.016694931,0.009131068439014168,0.011680605022705987
0.00458799368477657,0.012381226,0.0037227573976331236,0.014029356,0.007793232139579509,0.01030659832205243
0.004761593445822171,0.012872381,0.004254579883009284,0.014278244,0.008110787689999172,0.010023664344161659
0.003992794504048798,0.01153923,0.002507163145344757,0.012367571,0.007546435619113471,0.00986040762742231
0.003050395801229828,0.011089463,0.0028110617084168483,0.011813777,0.00803906698568309,0.009002714859161468
0.0026039964156839993,0.006816769,0.002735087067648825,0.007701896,0.004212772603085265,0.004966809063389841
0.0024551966205020566,0.005652353,0.002279239223040688,0.00621628,0.003197156547031818,0.003937040939293754
0.0024055966887747424,0.004338838,0.0018233913784325504,0.0043222457,0.001933241471263252,0.0024988543386160944
0.005133592933777028,0.034695268,0.005014326290689514,0.035911683,0.0295616747435301,0.030897356702484086
0.00510879296791337,0.036215384,0.005014326290689514,0.039370064,0.03110659059155204,0.0343557374016418
0.0038687946747305133,0.027540024,0.004558478446081376,0.030863272,0.02367122969522455,0.026304793580099843
0.003595995050230285,0.021451483,0.004254579883009284,0.024827626,0.017855487499079444,0.020573045719474464
0.0029759959036388564,0.015218984,0.0030389856307209175,0.017880952,0.012242988432022078,0.014841966354995902
0.0022319969277291426,0.013252698,0.002127289941504642,0.014859278,0.011020700957307325,0.012731987813517406
0.0014631979859557713,0.012574125,0.0017474167376645272,0.013945168,0.011110927095344964,0.012197751146566087
0.0013391981566374853,0.011531441,0.0015954674561284815,0.01272027,0.0101922423845107,0.011124802626226064
0.0030007958695025135,0.010197371,0.003266909553024986,0.01122795,0.007196575374928028,0.007961040900733254
0.01292078221496537,0.007753793,0.015346877435140634,0.008515887,0.005166989064778832,0.006830990472726846
0.02571756460061245,0.0077965073,0.027654769239560346,0.008400422,0.017921057271863747,0.019254347649947386
0.02943755948016102,0.0054808296,0.028490490288008596,0.0055690296,0.023956729853839228,0.02292146068858042
0.00230162229279039,0.026303308,0.0023596047440622185,0.024270112,0.024001685791816735,0.021910506950869765
0.00230162229279039,0.031838164,0.0029495059300777733,0.029220209,0.029536541440691972,0.02627070259557988
0.006521263162906105,0.033627924,0.008258616604217764,0.03196244,0.027106660415117806,0.023703822813621288
0.0076720743093013,0.050513774,0.011798023720311093,0.051229507,0.042841699847269134,0.03943148301072223
0.00997369660209169,0.041269664,0.021236442696559967,0.041733447,0.03129596711923133,0.02049700476576036
0.007863876167033832,0.03930651,0.014747529650388863,0.038915597,0.031442634072805724,0.02416806725198159
0.007480272451568767,0.027293092,0.012977826092342201,0.0250507,0.019812819188307598,0.012072873618503746
0.004027839012383182,0.036050923,0.00884851779023332,0.033714153,0.03202308415627603,0.02486563508232909
0.00230162229279039,0.03433276,0.004719209488124437,0.031527154,0.03203113738557341,0.02680794465950053
0.001918018577325325,0.031059626,0.005309110674139992,0.0283921,0.029141607912552377,0.023082990032556518
0.00153441486186026,0.026624499,0.0023596047440622185,0.02363487,0.02509008402698995,0.02127526486124059
0.0013426130041277278,0.021969534,0.0,0.018728197,0.02062692145260216,0.018728196620941162
0.0001918018577325325,0.026475832,0.0,0.023831751,0.02628403000853181,0.023831751197576523
0.0,0.028865762,0.0,0.025299085,0.028865762054920197,0.025299085304141045
0.000383603715465065,0.031295273,0.0005899011860155546,0.028516108,0.030911669737532142,0.027926206984136157
0.0001918018577325325,0.031619053,0.0005899011860155546,0.03128252,0.0314272514762652,0.03069262059829002
0.000383603715465065,0.034260765,0.0005899011860155546,0.034768328,0.03387716100259066,0.03417842688462501
0.0017262167195927927,0.03134664,0.0029495059300777733,0.030685352,0.029620424761329905,0.027735846231448907
0.00230162229279039,0.028114935,0.0029495059300777733,0.0260608,0.025813313090410257,0.023111293206680077
0.005562253874243443,0.033409778,0.009438418976248874,0.030848775,0.027847524154483133,0.021410356082735883
0.0017262167195927927,0.034335017,0.0023596047440622185,0.031872697,0.03260880048469188,0.029513092430486883
0.004219640870115715,0.030837096,0.009438418976248874,0.028085679,0.026617455403783363,0.0186472598395928
0.00230162229279039,0.029004239,0.0029495059300777733,0.026219204,0.026702616253104234,0.023269698138106126
0.00230162229279039,0.019443512,0.0029495059300777733,0.015939677,0.017141889670100236,0.012990171204078454
0.006521263162906105,0.030026097,0.013567727278357757,0.026895924,0.023504833687727517,0.01332819626163839
0.005562253874243443,0.031368073,0.007078814232186655,0.027489096,0.025805819201766306,0.020410281694098135
0.011316309606219417,0.038312927,0.014747529650388863,0.03551843,0.026996617282246463,0.0207709005230082
0.010357300317556757,0.042841565,0.010618221348279984,0.04221052,0.03248426454636345,0.03159229796553227
0.014193337472207405,0.033956964,0.014747529650388863,0.033986464,0.019763626096718452,0.019238934492410514
0.011699913321684484,0.03781508,0.014747529650388863,0.03705564,0.026115165771294947,0.022308111762346122
0.011699913321684484,0.033330303,0.017107134394451082,0.031139519,0.021630389363814707,0.014032384671167433
0.01304252632581221,0.031140164,0.020056640324528856,0.028700057,0.01809763721502794,0.008643417092625456
0.03471613624958838,0.035569414,0.04719209488124437,0.032986343,0.0008532782468334346,0.014205751974292469
0.05140289787231871,0.035045173,0.08553567197225542,0.032659046,0.016357724853147952,0.052876625620345785
0.08477642111777936,0.03637724,0.12918835973740644,0.034222957,0.04839918114542638,0.09496540299058981
0.04986848301045845,0.024893217,0.06252952571764879,0.021985853,0.024975266221689683,0.04054367262676649
0.023147701040415285,0.010724917,0.024494531673146882,0.012285665,0.012422783986238955,0.012208866995526948
0.021552093878594438,0.013970029,0.025524331803549453,0.017279822,0.007582065269557039,0.008244509424198791
0.01758587036206833,0.012004932,0.020044323966764338,0.01493142,0.005580937973405038,0.005112904102467425
0.0063824286472833865,0.009684224,0.007466050945418645,0.011856712,0.0033017950344049222,0.004390661455494593
0.004809615873488553,0.0073057655,0.00503866492375544,0.008671723,0.002496149651018016,0.0036330583824236064
0.002780915339173476,0.0069955066,0.0033468504238083575,0.007911772,0.004214591245470842,0.004564921112065056
0.0024162051307572824,0.008135442,0.002648057478178041,0.008775793,0.005719236559926082,0.0061277355377788376
0.0025643686529263606,0.0062759947,0.002464164597749011,0.0068642795,0.003711626050247277,0.004400114910841687
0.0018577426241199858,0.003153205,0.001986043108633531,0.0031308345,0.001295462293787729,0.0011447914410319202
0.0022338500265491855,0.00031175464,0.0024273860216632043,-0.00043441728,0.0019220953826321018,0.0028618032992377435
0.0022452472205621915,-0.00010866672,0.0018389288042903065,-0.0010208227,0.0023539139385683255,0.0028597514783263323
0.0023364247726662397,0.0011657849,0.001949264532547725,0.00040778518,0.0011706398772461653,0.00154147935531689
0.0030544479954856207,0.008864801,0.003089400391207715,0.010465071,0.005810353381572408,0.0073756702140703005
0.005083148529800698,0.014033761,0.00389852906509545,0.017056331,0.008950612345662787,0.013157801973379587
0.008741647807975638,0.011721596,0.00827517961930638,0.014438458,0.002979948313812387,0.0061632781677305164
0.007237218198258841,0.00949445,0.007282158064989613,0.011574991,0.002257231745045221,0.004292832982392742
0.005174326081904746,0.0069133956,0.004303093402039317,0.007931698,0.0017390695166260234,0.003628604711640569
0.002575765846939367,0.006685989,0.002317050293405786,0.0075050816,0.004110223130612094,0.00518803130058454
0.0015272239977428103,0.0050478205,0.0012136930108316022,0.005482439,0.0035205965107372615,0.004268745940899126
0.002689737787069427,0.0028174296,0.002353828869491592,0.002586536,0.00012769181507672148,0.00023270723995588716
0.0014018548635997441,0.0024008602,0.002096378836890949,0.002033297,0.0009990053267917964,6.308186437775035e-05
0.0011739109833396229,0.0024620183,0.001176914434745796,0.0020588636,0.001288107297881767,0.0008819492050857469
0.002085686504380107,0.0013962835,0.002831950358607072,0.00065240264,0.000689402997033,0.002179547719218034
0.0027467237571344575,0.0013867319,0.00275839320643546,0.0002497211,0.001359991894112607,0.002508672096568364
0.006940891153920682,0.009369258,0.007723500978019287,0.011035141,0.002428366683613269,0.003311639625761459
0.009151946792443856,0.014101962,0.011916258651801185,0.017609203,0.004950014835158721,0.0056929445825137336
0.009436876642769008,0.012430564,0.011474915738771513,0.015353221,0.0029936869262999002,0.003878305707504198
0.008433923569624475,0.010569911,0.010812901369227001,0.01286662,0.0021359878805231533,0.00205371860514777
0.007898255451013192,0.0073815305,0.009415315477966368,0.008707203,0.0005167249724165046,0.0007081125069847705
0.004011812292578129,0.0068147853,0.005259336380270277,0.007839061,0.002802973009107204,0.0025797249395577565
0.0024048079367442765,0.0059718825,0.00275839320643546,0.0065347403,0.003567074555559572,0.0037763471223532974
0.0027581209511474635,0.0047290362,0.0031997361194651334,0.0049223937,0.001970915290622327,0.0017226575899560244
0.0029974620254205908,0.0039955564,0.0031629575433793273,0.0039120056,0.0009980943589044367,0.0007490480301317964
0.0028265041152255,0.0009235218,0.003015843239036103,0.00010636076,0.0019029822984950005,0.0029094824757247167
0.003248200293706724,0.0013360903,0.0037881933368380315,0.00060166046,0.0019121100270021647,0.003186532876604343
0.002188261250497161,0.0004655458,0.0021699359890625615,-0.00052588433,0.0017227154471886742,0.002695820319335236
0.021035242213636875,0.01983803,0.015268209879570943,0.018163335,0.0011972126949133868,0.002895124698704737
0.02400340522537705,0.021658525,0.0207491057337759,0.020304525,0.0023448803545045513,0.0004445804627178189
0.02335815239673788,0.024680715,0.025055523904936938,0.02368129,0.0013225626575357266,0.001374233457224993
0.013421258835694694,0.031469807,0.014485224757541666,0.031719506,0.018048548193075754,0.017234281029354086
0.013550309401422527,0.034105666,0.01174477683043919,0.03501398,0.020555356580347035,0.02326920433306255
0.005420123760569011,0.030134168,0.004306418171161035,0.029873442,0.024714043761622992,0.025567023733622213
0.0029681630117401724,0.021503039,0.003914925610146396,0.019778226,0.01853487569265512,0.015863299960770735
0.0024519607488288383,0.020499773,0.0035234330491317567,0.019194843,0.01804781257470708,0.015671410198401087
0.002839112446012339,0.016666094,0.004306418171161035,0.014872501,0.013826981395182767,0.010566082501775403
0.0032262641431958397,0.011968333,0.001174477683043919,0.009618346,0.008742069130930213,0.00844386796500639
0.0029681630117401724,0.01043796,0.002348955366087838,0.007999707,0.007469796793390786,0.005650751647280769
0.003613415840379341,0.011335349,0.002348955366087838,0.008498687,0.007721932870038407,0.006149731931017951
0.008775438469492684,0.018531771,0.0054808958542049546,0.016607784,0.009756332907236327,0.011126887880593477
0.011614550915505022,0.020767614,0.01017880658638063,0.01949644,0.009153063329909712,0.009317634301070542
0.0165184724131627,0.03236945,0.016834180123629503,0.032335464,0.015850977321525104,0.015501283787665434
0.018454230899080205,0.027572699,0.013310747074497746,0.027386755,0.009118467992082668,0.014076007676707698
0.00825923620658135,0.03136792,0.004306418171161035,0.03153721,0.02310868413252616,0.027230790534979482
0.004516769800474175,0.028626695,0.004306418171161035,0.028217994,0.024109925474832525,0.02391157550550141
0.004774870931929843,0.02025912,0.004697910732175676,0.018284988,0.015484248638325437,0.013587076926086577
0.007484932812214349,0.016812094,0.007829851220292791,0.0147163905,0.009327160743712927,0.006886539300041452
0.004129618103290675,0.015421549,0.005872388415219595,0.013498614,0.011291930754994274,0.007626225195644091
0.007226831680758682,0.013862435,0.007829851220292791,0.011930142,0.006635603093878541,0.00410029037769343
0.0037424664061071746,0.010912919,0.004306418171161035,0.008347552,0.007170453010916484,0.004041134098536154
0.0030972135774680063,0.011335332,0.003131940488117117,0.008323334,0.008238118369143399,0.005191393669349771
0.002193859617373171,0.018502558,0.002348955366087838,0.016630303,0.0163086980328353,0.014281347748564797
0.0023229101831010045,0.021647826,0.0027404479271024773,0.020164033,0.01932491565403431,0.01742358547092971
0.004516769800474175,0.022580184,0.0027404479271024773,0.021124138,0.01806341424197959,0.018383689638391106
0.0032262641431958397,0.026462056,0.006263880976234234,0.02594728,0.02323579159954479,0.019683399251903735
0.002193859617373171,0.030881092,0.0015659702440585586,0.031134795,0.02868723233495074,0.029568825153461507
0.0016776573544618368,0.023988826,0.002348955366087838,0.022864066,0.022311168845904183,0.02051511069826992
0.0016776573544618368,0.019312978,0.001957462805073198,0.01716998,0.017635320436370682,0.015212517527182166
0.0015486067887340031,0.017689463,0.003131940488117117,0.015453814,0.01614085596241613,0.012321873109442811
0.0011614550915505022,0.018065723,0.0015659702440585586,0.016571002,0.01690426756767973,0.01500503183697801
0.0016776573544618368,0.013030011,0.001957462805073198,0.010938514,0.011352353852403473,0.008981051218946044
0.0012905056572783359,0.012992499,0.002348955366087838,0.010898232,0.011701993738926612,0.008549277093934136
0.0014195562230061695,0.009714173,0.0015659702440585586,0.0066998973,0.008294616930036624,0.005133927104822209
0.036161299185176674,0.043688864,0.04021377084106471,0.041908596,0.007527564330677208,0.0016948248699281063
0.04858979406920112,0.04043873,0.05139620979152121,0.040139873,0.008151063799530636,0.01125633721075453
0.05864500852311035,0.061076358,0.06580435228537862,0.064313695,0.0024313494375906367,0.0014906574506694525
0.054085811907362696,0.072255,0.05333163191756175,0.07781507,0.01816918856470609,0.02448343883076741
0.05046343651402894,0.051392026,0.05268649120888157,0.055946436,0.0009285897315650868,0.003259944570451548
0.019860609915174753,0.033701204,0.019354221260405476,0.037463497,0.013840593848310202,0.018109276110076015
0.00868120999436884,0.023964584,0.006451407086801825,0.027019292,0.01528337387937994,0.020567885029363336
0.006620203305058252,0.018335495,0.007311594698375401,0.019017681,0.011715291839070548,0.01170608678107864
0.0037472848896556135,0.018215675,0.004300938057867884,0.018315164,0.014468390017313457,0.014014226314457059
0.005933201075288055,0.017849777,0.0070965477954820074,0.018543804,0.011916575818566085,0.011447256268911035
0.005995655823448982,0.027647026,0.004946078766548066,0.02871316,0.021651370059748803,0.023767080496585935
0.008119117260920497,0.027538985,0.006021313281015037,0.028726626,0.019419867753041296,0.022705312906547905
0.011366764165288696,0.040260907,0.011612532756243285,0.039127395,0.02889414309727501,0.02751486180075592
0.010305033446552939,0.03844214,0.009462063727309344,0.038225204,0.028137105135915094,0.028763140025208356
0.01754978423322046,0.04281028,0.017418799134364928,0.04479305,0.02526049564277327,0.02737425160182396
0.02660572271655486,0.053068206,0.029031331890608213,0.05797904,0.02646248299767091,0.028947707957242587
0.021484433367358852,0.046305984,0.024515346929846936,0.051090006,0.02482155089129288,0.026574658855379886
0.007494569779311227,0.03827489,0.010107204435989527,0.04291474,0.03078032189520736,0.03280753630526337
0.0032476469043681987,0.025502946,0.0034407504462943064,0.028359944,0.022255299323420727,0.02491919355454588
0.004059558630460249,0.019953966,0.004515984960761278,0.020852502,0.015894407510286822,0.01633651747468451
0.00362237539333376,0.01943645,0.004300938057867884,0.020216221,0.015814075281796132,0.015915282931955457
0.005308653593678787,0.026478237,0.005376172572334855,0.027654655,0.021169582947473214,0.02227848270539418
0.021359523871036998,0.028116899,0.023870206221166753,0.029337615,0.006757374740150937,0.0054674085535372265
0.04353095946816605,0.035173807,0.049460787665480656,0.03715228,0.008357152174989398,0.01230850849711327
0.15363868047588017,0.098893374,0.18343500816806524,0.09742902,0.05474530627124455,0.08600598597511022
0.1813685886593317,0.1494582,0.23096037370750536,0.15301329,0.03191038891987552,0.0779470847327434
0.1711260099609397,0.13947812,0.21870270024258187,0.1467699,0.03164789273338539,0.07193280409294656
0.14895457436381065,0.098510966,0.18752089932303972,0.10512774,0.05044360865889275,0.08239316239696093
0.1084214428073691,0.057287656,0.12988832934761008,0.06266689,0.05113378703659044,0.06722143634223898
0.030290552858049546,0.03628246,0.02860123808482143,0.040017776,0.005991908278529967,0.01141653810641316
0.007119841290345667,0.024448782,0.006451407086801825,0.026944228,0.017328940915236,0.020492820429849328
0.005371108341839713,0.01838782,0.006236360183908431,0.019303454,0.013016712229821283,0.013067093902276072
0.003310101652529126,0.019073056,0.006236360183908431,0.019851532,0.0157629544045664,0.013615171649501833
0.008119117260920497,0.0269946,0.01075234514466971,0.028296212,0.01887548363114646,0.01754386658974439
0.014801775314139676,0.031037975,0.014623189396750802,0.03258906,0.016236199788523364,0.017965869926321633
0.02735517969448598,0.02705773,0.023655159318273358,0.028293759,0.0002974500330212883,0.004638599312479206
0.006557617563951826,0.014809765,0.007996842763948889,0.014969051,0.008252147357713365,0.006972208120297937
0.02428552556750095,0.013972312,0.027818804083098798,0.014728667,0.010313213355510595,0.013090136868585973
0.01986997546431896,0.01449712,0.02267189996374871,0.015848663,0.005372855530952184,0.006823237259519357
0.01273413110114092,0.01918809,0.014462375211396927,0.02220609,0.006453958195080814,0.007743715179285293
0.011459403839210404,0.020206997,0.013696720053146502,0.024249822,0.008747593331833945,0.01055310184817491
0.00633421175515988,0.0183075,0.0070185056172955675,0.021490626,0.011973287832375978,0.014472120419825252
0.003640200531492296,0.014459562,0.003147693428362861,0.015953533,0.010819361025085386,0.012805839923058495
0.0032459549865653326,0.011255052,0.0034029118144463357,0.013416439,0.008009096954114218,0.010013527480368729
0.001787246470335568,0.007153947,0.0017865287025843263,0.008519746,0.005366700435992633,0.006733217660578668
0.0013667178890801402,0.003795918,0.0021693562817095393,0.0043377206,0.0024292001881503133,0.0021683642912389165
0.0016164067342005503,0.003673233,0.002382038270112435,0.0042118505,0.002056826357630657,0.0018298121942315897
0.0020895013881129065,0.0035608485,0.0030200842353211234,0.004071448,0.0014713471459943017,0.0010513637629641702
0.002786001850817209,0.01278441,0.00267979305387649,0.012789778,0.009998408417251105,0.010109985357511907
0.0027465772963245123,0.012890186,0.0024671110654735933,0.013255298,0.01014360886447833,0.010788187072191202
0.0031276813230872442,0.013982616,0.004423785358780236,0.015079223,0.010854935041868657,0.010655437260753303
0.006071381391875238,0.018826313,0.0063379232544063,0.021668084,0.012754931924946814,0.01533016071137205
0.006531334527623362,0.01891226,0.0060827048683228255,0.022474095,0.012380924961674505,0.016391390357011343
0.0017083973613501752,0.018572846,0.001658919509542589,0.021909188,0.016864449066209677,0.020250268969642514
0.0009461893078247125,0.013595503,0.0014037011234591134,0.015815461,0.01264931351576652,0.0144117599309852
0.0011695951166166582,0.0088823885,0.0015738467141814304,0.0102792755,0.00771279335594041,0.008705428762751096
0.0009461893078247125,0.007760968,0.0013186283280979551,0.009275094,0.0068147787514766635,0.007956465346561773
0.001011896898645873,0.0049331672,0.0015738467141814304,0.0055241324,0.003921270350318437,0.0039502856865696835
0.0008410571625108554,0.004237149,0.0011484827373756383,0.0047592707,0.003396091748250024,0.0036107879604564694
0.0008279156443466233,0.0037313811,0.0010634099420144798,0.004000053,0.002903465503753276,0.002936642867700791
0.0036796250859849927,0.0132589135,0.005657340891517033,0.013486985,0.00957928844591446,0.007829644225680003
0.005506296110813257,0.0140853785,0.007996842763948889,0.015046954,0.008579082387025717,0.007050111391019373
0.01061834667669955,0.015464872,0.016248903913981254,0.016987657,0.0048465254451113635,0.0007387532604867866
0.014179698099206455,0.020573704,0.023309945928957403,0.023497794,0.00639400547294759,0.00018784789452320344
0.015520132951958128,0.022119518,0.020417470886678016,0.026531719,0.006599385417478136,0.006114247784643853
0.01018467657727989,0.018953448,0.015228030369647353,0.022399245,0.00876877158420292,0.007171214460364969
0.00484922020260165,0.013155252,0.007869233570907151,0.015331674,0.008306031538807651,0.007462440796282256
