Department,MAE (DengRate_all) Val,RMSE (DengRate_all) Val,MAPE (DengRate_all) Val,R2 (DengRate_all) Val,MSE (DengRate_all) Val,MAE (DengRate_019) Val,RMSE (DengRate_019) Val,MAPE (DengRate_019) Val,R2 (DengRate_019) Val,MSE (DengRate_019) Val,MAE (DengRate_all) Train,RMSE (DengRate_all) Train,MAPE (DengRate_all) Train,R2 (DengRate_all) Train,MSE (DengRate_all) Train,MAE (DengRate_019) Train,RMSE (DengRate_019) Train,MAPE (DengRate_019) Train,R2 (DengRate_019) Train,MSE (DengRate_019) Train
Alagoas,19.643798783917767,31.893785431293292,130.80844656640684,0.734779274435,1017.2135491373762,12.82306160407601,15.741546241413305,210.2445494095979,0.7516843708851699,247.79627807055337,16.099372639759846,29.79955681756846,62.76734107336064,-0.07045854626849146,888.0135865234911,5.993663859110717,8.195227125705985,161.90644024668197,0.38267530468763733,67.16174764190718
Sergipe,27.444232318223097,43.668211526908934,763.1543279081533,0.15164308859890185,1906.9126979588625,13.743821959039801,15.464833433084737,1443.1854138319281,-0.008370020679461243,239.16107311305544,7.708444253994519,12.484828290169544,51.73049512634817,0.08741866243460639,155.8709374350178,5.597659284436273,6.35434284405567,174.72220954647184,0.2460000101914046,40.377672979801496
Bahia,15.185368468962224,20.23850666348136,113.25887266380302,0.6527780334330648,409.5971519677794,11.092922834463693,13.57095888311914,191.7242328672288,0.4761627995038018,184.17092500731027,42.701718025772514,84.65361419380717,67.91946952708071,0.830175246036483,7166.23439607395,18.82970395180936,34.676963439101655,61.782429468896915,0.8799673862871804,1202.491793356793
Minas Gerais,30.793719485592078,67.09414346028497,66.95107990311597,0.9203706704200487,4501.6240866693,17.469345419321844,30.443023949522498,109.93890162099677,0.940763322393237,926.7777071912004,18.678899333611472,27.629691766211728,60.35989341614779,0.26261197616689647,763.3998670958682,10.220433043621584,16.84828099412382,50.76390421518767,0.4067118717380407,283.8645724569539
Espírito Santo,28.85593967957985,44.39345231982221,41.87113568692918,0.8342750737262224,1970.7786088723278,16.23548205375481,26.03302761029578,40.550555900865064,0.8578012719782899,677.7185265584224,7.401664859609731,11.231769813277461,52.58132866721733,0.14322796066229193,126.15265313845082,6.808432945836768,8.337653791682403,95.64553211229635,0.006512714914131412,69.51647074995596
Rio de Janeiro,9.988362859280016,13.264856991000721,118.47681378600745,0.15417895991575925,175.95643099170073,11.309624095533254,12.724846425510272,253.47515066237983,-0.39827053136751345,161.92171655282152,20.506071847618717,33.829816165830465,182.15771990961355,-0.028531905203672325,1144.456461813884,15.165659192065872,25.258642057713068,237.27451031681704,0.08685198746306744,637.9989985996714
São Paulo,18.628861565591876,26.594837338230132,211.07464688445344,0.887152995966386,707.2853730469196,15.334047042542478,21.091726135795824,318.5632713480418,0.8561196905889306,444.86091138741267,28.228032631819243,42.913972974945004,50.32335203660996,0.2598002081150641,1841.6090764943099,18.67896175086656,29.18102445698143,43.34265601351833,0.3167372367562721,851.5321883589482
Paraná,13.132901146131516,25.326458300048337,161.76850239189886,0.30047002698701775,641.4294900240874,11.160223389287724,17.166313239802747,553.8567805874948,0.38557083632488764,294.68231024702715,32.02281020816399,43.604129681754834,40.55231968186526,0.8309964192175648,1901.320125303293,21.41118209561189,30.439693793932342,32.96280790363765,0.7712917178598109,926.574958268363
Santa Catarina,2.425045937208392,3.9755114317175453,443.77323393862287,-1.6543675408529341,15.804691143716887,5.949072173656809,6.590844433699203,2696.8943278623738,-8.592015376814874,43.43923034922377,11.355687245294208,16.43570612265943,48.8740272473486,-0.020969406149721204,270.1324357504247,7.379743855605781,9.737910571491824,36.6938305729858,0.1372133985199564,94.82690229837222
Rio Grande do Sul,1.4919250881382358,2.577073097892735,1106.558647576501,-2.887197606283244,6.641305751882459,4.328936924026511,5.171747266509192,4352.2679139225775,-23.566381549279953,26.746969788645305,7.455858783018453,9.909000083545415,30.595870817427777,-0.26105940024186736,98.18828265570305,4.458334538932573,5.3779990043431924,41.12834913202579,-0.22349296258101248,28.92287329071637
Mato Grosso do Sul,61.389020693950094,88.34338591006774,180.2536053247981,0.8524015973984495,7804.553834055154,32.35771605100326,43.247962613018466,176.00137685007556,0.8683953912486947,1870.3862701770431,7.8364957644519775,8.874008087074541,168.78023052761816,0.3676393495052148,78.74801952946437,8.25043134388669,9.083899185011147,289.3544488173324,-0.0923665205588513,82.51722440344616
Mato Grosso,10.680585400123269,14.899861318328172,33.3909892661909,0.5817687511832375,222.00586730541212,10.111675191142092,13.531054304546076,56.36751071825727,-0.16065477691100383,183.0894305925749,5.718343199090529,7.266244120628914,74.77834919502536,-0.5141630062926461,52.798303620574266,2.8167833162859566,3.4338465174634996,81.29430683970725,0.4121305802715408,11.791301905496205
Goiás,44.36366774877888,56.17292062352737,43.2402020939411,0.7277603915839677,3155.3970113771065,30.567501341656065,38.09092585213882,40.419906650569786,0.7393169356774275,1450.9186322731373,14.364048887305808,19.75949290482547,80.0709166641583,-0.5159821442214922,390.4375598558481,6.238709552404575,9.714790063772158,48.91372272675126,0.11796099596572285,94.37714598316626
Distrito Federal,36.475493536366514,63.32204134647353,60.57417168634669,0.7197706173899128,4009.6809202845034,22.63988355322618,38.638741120537546,81.52054876994174,0.729825436453583,1492.9523153799191,9.083360111516527,11.359597600629025,68.40144706988056,-0.8256680639209122,129.0404576482167,3.507505365123562,4.518100429416177,65.44409078203628,0.32047409473539334,20.413231490290645
