iter	Passed	Remaining
7436	1011195	2660302
7437	1011317	2660131
7438	1011433	2659941
7439	1011547	2659748
7440	1011648	2659519
7441	1011758	2659316
7442	1011867	2659110
7443	1011986	2658928
7444	1012089	2658706
7445	1012204	2658515
7446	1012395	2658524
7447	1012587	2658536
7448	1012726	2658408
7449	1012876	2658308
7450	1013012	2658171
7451	1013123	2657969
7452	1013239	2657781
7453	1013361	2657609
7454	1013482	2657434
7455	1013595	2657238
7456	1013712	2657053
7457	1013817	2656835
7458	1013923	2656621
7459	1014152	2656729
7460	1014330	2656704
7461	1014458	2656547
7462	1014621	2656481
7463	1014768	2656373
7464	1014903	2656234
7465	1015047	2656120
7466	1015186	2655991
7467	1015321	2655853
7468	1015445	2655687
7469	1015566	2655510
7470	1015670	2655292
7471	1015777	2655081
7472	1015912	2654940
7473	1016149	2655068
7474	1016290	2654945
7475	1016465	2654912
7476	1016627	2654844
7477	1016764	2654710
7478	1016886	2654538
7479	1016996	2654335
7480	1017116	2654157
7481	1017227	2653956
7482	1017343	2653766
7483	1017460	2653583
7484	1017703	2653726
7485	1017889	2653721
7486	1018004	2653530
7487	1018149	2653416
7488	1018300	2653318
7489	1018431	2653170
7490	1018559	2653015
7491	1018677	2652832
7492	1018793	2652644
7493	1018909	2652456
7494	1019035	2652292
7495	1019158	2652123
7496	1019276	2651940
7497	1019410	2651800
7498	1019656	2651949
7499	1019795	2651823
7500	1019950	2651734
7501	1020091	2651613
7502	1020230	2651485
7503	1020340	2651281
7504	1020450	2651076
7505	1020567	2650890
7506	1020691	2650725
7507	1020817	2650562
7508	1020920	2650341
7509	1021014	2650097
7510	1021146	2649951
7511	1021384	2650078
7512	1021520	2649943
7513	1021647	2649783
7514	1021801	2649694
7515	1021940	2649564
7516	1022055	2649375
7517	1022164	2649170
7518	1022276	2648972
7519	1022401	2648807
7520	1022517	2648620
7521	1022638	2648443
7522	1022738	2648214
7523	1022865	2648056
7524	1023092	2648156
7525	1023254	2648086
7526	1023383	2647932
7527	1023539	2647848
7528	1023688	2647747
7529	1023805	2647563
7530	1023933	2647403
7531	1024055	2647233
7532	1024176	2647058
7533	1024297	2646883
7534	1024419	2646712
7535	1024549	2646561
7536	1024790	2646694
7537	1024951	2646624
7538	1025071	2646447
7539	1025185	2646252
7540	1025331	2646143
7541	1025470	2646014
7542	1025593	2645846
7543	1025715	2645673
7544	1025833	2645491
7545	1025947	2645300
7546	1026049	2645075
7547	1026143	2644832
7548	1026248	2644616
7549	1026353	2644401
7550	1026503	2644299
7551	1026747	2644441
7552	1026878	2644294
7553	1026986	2644086
7554	1027094	2643876
7555	1027228	2643738
7556	1027351	2643566
7557	1027459	2643358
7558	1027568	2643154
7559	1027673	2642939
7560	1027783	2642734
7561	1027892	2642531
7562	1028004	2642332
7563	1028114	2642131
7564	1028217	2641910
7565	1028374	2641827
7566	1028625	2641987
7567	1028748	2641818
7568	1028890	2641697
7569	1029040	2641596
7570	1029171	2641448
7571	1029281	2641246
7572	1029405	2641079
7573	1029513	2640872
7574	1029629	2640686
7575	1029743	2640493
7576	1029862	2640313
7577	1029976	2640122
7578	1030207	2640229
7579	1030408	2640259
7580	1030544	2640125
7581	1030701	2640042
7582	1030851	2639941
7583	1030960	2639738
7584	1031073	2639541
7585	1031191	2639360
7586	1031315	2639194
7587	1031432	2639009
7588	1031531	2638778
7589	1031639	2638571
7590	1031755	2638386
7591	1031959	2638423
7592	1032163	2638460
7593	1032288	2638298
7594	1032441	2638205
7595	1032578	2638071
7596	1032707	2637917
7597	1032820	2637723
7598	1032921	2637497
7599	1033024	2637277
7600	1033125	2637053
7601	1033241	2636866
7602	1033359	2636683
7603	1033477	2636501
7604	1033570	2636256
7605	1033684	2636065
7606	1033898	2636129
7607	1034100	2636160
7608	1034236	2636024
7609	1034406	2635976
7610	1034552	2635865
7611	1034679	2635707
7612	1034796	2635523
7613	1034913	2635338
7614	1035038	2635175
7615	1035155	2634991
7616	1035275	2634813
7617	1035392	2634630
7618	1035553	2634558
7619	1035802	2634708
7620	1035942	2634583
7621	1036086	2634468
7622	1036244	2634387
7623	1036375	2634240
7624	1036478	2634019
7625	1036597	2633842
7626	1036706	2633638
7627	1036823	2633453
7628	1036943	2633276
7629	1037069	2633115
7630	1037188	2632936
7631	1037376	2632933
7632	1037616	2633060
7633	1037756	2632934
7634	1037900	2632819
7635	1038041	2632696
7636	1038171	2632546
7637	1038290	2632364
7638	1038406	2632179
7639	1038507	2631954
7640	1038621	2631764
7641	1038744	2631593
7642	1038867	2631426
7643	1038979	2631229
7644	1039135	2631143
7645	1039365	2631247
7646	1039492	2631088
7647	1039628	2630951
7648	1039774	2630842
7649	1039912	2630709
7650	1040037	2630547
7651	1040163	2630386
7652	1040274	2630186
7653	1040396	2630015
7654	1040523	2629856
7655	1040646	2629688
7656	1040759	2629493
7657	1040972	2629554
7658	1041180	2629599
7659	1041308	2629442
7660	1041452	2629327
7661	1041609	2629244
7662	1041742	2629101
7663	1041846	2628884
7664	1041942	2628647
7665	1042048	2628435
7666	1042167	2628257
7667	1042288	2628084
7668	1042406	2627901
7669	1042517	2627705
7670	1042619	2627482
7671	1042798	2627455
7672	1043026	2627550
7673	1043168	2627431
7674	1043326	2627348
7675	1043468	2627229
7676	1043595	2627069
7677	1043721	2626909
7678	1043848	2626750
7679	1043960	2626554
7680	1044075	2626366
7681	1044172	2626133
7682	1044273	2625908
7683	1044381	2625703
7684	1044492	2625504
7685	1044681	2625500
7686	1044903	2625581
7687	1045034	2625432
7688	1045184	2625332
7689	1045326	2625212
7690	1045455	2625058
7691	1045580	2624894
7692	1045695	2624705
7693	1045802	2624497
7694	1045911	2624295
7695	1046019	2624089
7696	1046139	2623912
7697	1046252	2623719
7698	1046370	2623538
7699	1046576	2623578
7700	1046800	2623663
7701	1046925	2623499
7702	1047074	2623396
7703	1047219	2623283
7704	1047352	2623139
7705	1047473	2622965
7706	1047592	2622786
7707	1047692	2622562
7708	1047797	2622347
7709	1047889	2622103
7710	1047985	2621867
7711	1048092	2621658
7712	1048189	2621425
7713	1048297	2621219
7714	1048509	2621274
7715	1048741	2621377
7716	1048874	2621234
7717	1048993	2621056
7718	1049143	2620954
7719	1049286	2620838
7720	1049417	2620690
7721	1049548	2620539
7722	1049672	2620375
7723	1049792	2620200
7724	1049908	2620013
7725	1050012	2619797
7726	1050114	2619576
7727	1050218	2619361
7728	1050450	2619466
7729	1050653	2619496
7730	1050786	2619353
7731	1050929	2619236
7732	1051053	2619070
7733	1051182	2618916
7734	1051289	2618708
7735	1051410	2618536
7736	1051525	2618348
7737	1051647	2618177
7738	1051764	2617993
7739	1051884	2617819
7740	1051996	2617623
7741	1052115	2617445
7742	1052402	2617685
7743	1052554	2617589
7744	1052683	2617435
7745	1052836	2617342
7746	1052978	2617220
7747	1053104	2617061
7748	1053234	2616910
7749	1053340	2616699
7750	1053444	2616483
7751	1053564	2616308
7752	1053683	2616130
7753	1053806	2615961
7754	1053934	2615808
7755	1054175	2615932
7756	1054363	2615925
7757	1054502	2615797
7758	1054634	2615650
7759	1054784	2615549
7760	1054916	2615405
7761	1055024	2615199
7762	1055140	2615013
7763	1055254	2614822
7764	1055375	2614650
7765	1055502	2614493
7766	1055630	2614336
7767	1055742	2614141
7768	1055849	2613934
7769	1056123	2614139
7770	1056284	2614067
7771	1056415	2613917
7772	1056568	2613823
7773	1056719	2613726
7774	1056845	2613565
7775	1056974	2613412
7776	1057101	2613254
7777	1057227	2613094
7778	1057356	2612940
7779	1057486	2612788
7780	1057608	2612618
7781	1057801	2612623
7782	1058047	2612759
7783	1058184	2612625
7784	1058320	2612491
7785	1058490	2612437
7786	1058634	2612323
7787	1058748	2612132
7788	1058854	2611922
7789	1058957	2611705
7790	1059074	2611523
7791	1059203	2611370
7792	1059318	2611183
7793	1059444	2611021
7794	1059589	2610907
7795	1059843	2611063
7796	1060018	2611023
7797	1060147	2610869
7798	1060306	2610791
7799	1060465	2610710
7800	1060598	2610567
7801	1060733	2610430
7802	1060846	2610236
7803	1060966	2610061
7804	1061079	2609868
7805	1061170	2609621
7806	1061263	2609380
7807	1061378	2609194
7808	1061508	2609043
7809	1061806	2609305
7810	1061949	2609187
7811	1062079	2609036
7812	1062249	2608982
7813	1062400	2608885
7814	1062536	2608747
7815	1062670	2608608
7816	1062794	2608441
7817	1062921	2608284
7818	1063059	2608153
7819	1063188	2607999
7820	1063332	2607883
7821	1063611	2608097
7822	1063760	2607993
7823	1063907	2607886
7824	1064076	2607829
7825	1064220	2607713
7826	1064342	2607543
7827	1064469	2607386
7828	1064582	2607192
7829	1064706	2607029
7830	1064809	2606810
7831	1064896	2606554
7832	1064996	2606332
7833	1065101	2606120
7834	1065216	2605931
7835	1065453	2606044
7836	1065629	2606005
7837	1065761	2605860
7838	1065930	2605805
7839	1066085	2605713
7840	1066223	2605582
7841	1066356	2605440
7842	1066477	2605267
7843	1066600	2605101
7844	1066718	2604920
7845	1066838	2604744
7846	1066947	2604543
7847	1067075	2604388
7848	1067331	2604544
7849	1067493	2604470
7850	1067629	2604336
7851	1067790	2604260
7852	1067935	2604146
7853	1068055	2603972
7854	1068180	2603808
7855	1068303	2603640
7856	1068423	2603465
7857	1068546	2603298
7858	1068675	2603145
7859	1068796	2602973
7860	1069041	2603101
7861	1069230	2603095
7862	1069356	2602935
7863	1069502	2602823
7864	1069671	2602767
7865	1069840	2602712
7866	1070004	2602644
7867	1070123	2602465
7868	1070233	2602267
7869	1070350	2602084
7870	1070467	2601903
7871	1070602	2601764
7872	1070728	2601602
7873	1071033	2601878
7874	1071179	2601766
7875	1071313	2601625
7876	1071473	2601547
7877	1071632	2601466
7878	1071752	2601292
7879	1071854	2601074
7880	1071977	2600905
7881	1072106	2600751
7882	1072228	2600582
7883	1072334	2600374
7884	1072448	2600184
7885	1072573	2600020
7886	1072779	2600054
7887	1072997	2600118
7888	1073120	2599948
7889	1073267	2599839
7890	1073428	2599765
7891	1073572	2599647
7892	1073689	2599465
7893	1073817	2599311
7894	1073939	2599139
7895	1074065	2598980
7896	1074167	2598762
7897	1074281	2598572
7898	1074397	2598387
7899	1074596	2598405
7900	1074841	2598531
7901	1074969	2598375
7902	1075125	2598287
7903	1075291	2598223
7904	1075424	2598080
7905	1075552	2597925
7906	1075673	2597752
7907	1075796	2597585
7908	1075922	2597423
7909	1076035	2597234
7910	1076164	2597080
7911	1076284	2596906
7912	1076461	2596868
7913	1076709	2597002
7914	1076834	2596839
7915	1076976	2596718
7916	1077131	2596628
7917	1077272	2596502
7918	1077404	2596357
7919	1077537	2596212
7920	1077657	2596039
7921	1077790	2595894
7922	1077915	2595732
7923	1078044	2595579
7924	1078172	2595423
7925	1078368	2595431
7926	1078639	2595620
7927	1078761	2595450
7928	1078901	2595324
7929	1079063	2595249
7930	1079206	2595130
7931	1079333	2594972
7932	1079459	2594812
7933	1079582	2594645
7934	1079722	2594517
7935	1079849	2594361
7936	1079966	2594178
7937	1080075	2593977
7938	1080278	2594002
7939	1080516	2594110
7940	1080644	2593954
7941	1080804	2593876
7942	1080960	2593786
7943	1081082	2593619
7944	1081186	2593404
7945	1081291	2593194
7946	1081408	2593013
7947	1081520	2592818
7948	1081637	2592636
7949	1081755	2592456
7950	1081882	2592299
7951	1082013	2592150
7952	1082284	2592338
7953	1082464	2592306
7954	1082604	2592180
7955	1082770	2592116
7956	1082912	2591993
7957	1083034	2591823
7958	1083159	2591661
7959	1083284	2591498
7960	1083403	2591320
7961	1083515	2591128
7962	1083634	2590949
7963	1083751	2590769
7964	1083865	2590580
7965	1084100	2590679
7966	1084295	2590684
7967	1084432	2590551
7968	1084593	2590474
7969	1084738	2590358
7970	1084855	2590177
7971	1084970	2589989
7972	1085095	2589828
7973	1085204	2589628
7974	1085323	2589449
7975	1085437	2589261
7976	1085561	2589097
7977	1085681	2588922
7978	1085876	2588925
7979	1086140	2589095
7980	1086272	2588949
7981	1086435	2588876
7982	1086588	2588782
7983	1086721	2588638
7984	1086855	2588496
7985	1086981	2588336
7986	1087114	2588193
7987	1087226	2587999
7988	1087338	2587806
7989	1087453	2587620
7990	1087556	2587403
7991	1087659	2587188
7992	1087839	2587158
7993	1088072	2587252
7994	1088192	2587077
7995	1088373	2587047
7996	1088538	2586981
7997	1088667	2586827
7998	1088796	2586674
7999	1088910	2586484
8000	1089022	2586291
8001	1089148	2586131
8002	1089277	2585979
8003	1089400	2585812
8004	1089525	2585649
8005	1089819	2585888
8006	1089990	2585833
8007	1090135	2585719
8008	1090308	2585671
8009	1090454	2585558
8010	1090572	2585378
8011	1090692	2585203
8012	1090798	2584996
8013	1090917	2584819
8014	1091047	2584668
8015	1091182	2584530
8016	1091316	2584389
8017	1091532	2584442
8018	1091775	2584559
8019	1091902	2584400
8020	1092064	2584324
8021	1092229	2584256
8022	1092370	2584131
8023	1092498	2583977
8024	1092620	2583807
8025	1092721	2583587
8026	1092826	2583379
8027	1092941	2583191
8028	1093039	2582965
8029	1093159	2582791
8030	1093278	2582616
8031	1093449	2582560
8032	1093717	2582737
8033	1093854	2582602
8034	1094015	2582524
8035	1094183	2582464
8036	1094316	2582321
8037	1094442	2582160
8038	1094577	2582020
8039	1094708	2581871
8040	1094834	2581712
8041	1094949	2581526
8042	1095076	2581367
8043	1095200	2581202
8044	1095424	2581275
8045	1095644	2581336
8046	1095759	2581148
8047	1095912	2581052
8048	1096079	2580989
8049	1096217	2580857
8050	1096338	2580684
8051	1096457	2580508
8052	1096576	2580331
8053	1096704	2580176
8054	1096813	2579975
8055	1096924	2579781
8056	1097054	2579629
8057	1097201	2579519
8058	1097469	2579693
8059	1097625	2579604
8060	1097757	2579458
8061	1097914	2579370
8062	1098067	2579274
8063	1098209	2579151
8064	1098337	2578996
8065	1098451	2578807
8066	1098568	2578626
8067	1098688	2578452
8068	1098792	2578240
8069	1098891	2578017
8070	1098988	2577789
8071	1099090	2577571
8072	1099195	2577363
8073	1099321	2577203
8074	1099565	2577318
8075	1099796	2577406
8076	1099932	2577268
8077	1100088	2577179
8078	1100254	2577111
8079	1100385	2576963
8080	1100514	2576810
8081	1100653	2576680
8082	1100779	2576522
8083	1100884	2576311
8084	1101001	2576129
8085	1101124	2575965
8086	1101233	2575765
8087	1101365	2575619
8088	1101635	2575795
8089	1101783	2575687
8090	1101908	2575524
8091	1102069	2575445
8092	1102222	2575348
8093	1102358	2575211
8094	1102485	2575053
8095	1102607	2574884
8096	1102732	2574722
8097	1102857	2574560
8098	1102978	2574387
8099	1103098	2574214
8100	1103223	2574052
8101	1103447	2574121
8102	1103684	2574220
8103	1103815	2574071
8104	1103981	2574003
8105	1104137	2573914
8106	1104273	2573778
8107	1104411	2573645
8108	1104536	2573481
8109	1104652	2573299
8110	1104776	2573135
8111	1104874	2572909
8112	1104981	2572705
8113	1105111	2572553
8114	1105256	2572438
8115	1105543	2572653
8116	1105694	2572551
8117	1105822	2572397
8118	1105946	2572232
8119	1106097	2572130
8120	1106224	2571972
8121	1106341	2571791
8122	1106455	2571603
8123	1106581	2571442
8124	1106703	2571273
8125	1106823	2571100
8126	1106954	2570951
8127	1107076	2570781
8128	1107191	2570596
8129	1107357	2570530
8130	1107601	2570644
8131	1107735	2570501
8132	1107869	2570361
8133	1108035	2570293
8134	1108181	2570178
8135	1108305	2570015
8136	1108438	2569872
8137	1108566	2569715
8138	1108691	2569554
8139	1108801	2569356
8140	1108911	2569159
8141	1109023	2568967
8142	1109136	2568776
8143	1109299	2568702
8144	1109554	2568842
8145	1109692	2568710
8146	1109825	2568566
8147	1109988	2568491
8148	1110140	2568391
8149	1110259	2568216
8150	1110394	2568076
8151	1110512	2567897
8152	1110623	2567703
8153	1110744	2567532
8154	1110860	2567348
8155	1110978	2567171
8156	1111104	2567011
8157	1111296	2567004
8158	1111557	2567155
8159	1111678	2566982
8160	1111822	2566866
8161	1111982	2566784
8162	1112118	2566648
8163	1112247	2566494
8164	1112378	2566345
8165	1112511	2566203
8166	1112635	2566036
8167	1112755	2565864
8168	1112878	2565697
8169	1113008	2565547
8170	1113219	2565583
8171	1113442	2565646
8172	1113575	2565502
8173	1113700	2565340
8174	1113845	2565224
8175	1114008	2565150
8176	1114147	2565019
8177	1114285	2564887
8178	1114400	2564700
8179	1114511	2564508
8180	1114638	2564349
8181	1114745	2564146
8182	1114868	2563978
8183	1114997	2563827
8184	1115186	2563811
8185	1115428	2563917
8186	1115558	2563768
8187	1115700	2563644
8188	1115874	2563595
8189	1116013	2563464
8190	1116127	2563276
8191	1116233	2563072
8192	1116364	2562923
8193	1116481	2562743
8194	1116601	2562569
8195	1116706	2562360
8196	1116804	2562137
8197	1116925	2561964
8198	1117055	2561815
8199	1117299	2561925
8200	1117502	2561942
8201	1117636	2561801
8202	1117776	2561673
8203	1117931	2561581
8204	1118067	2561444
8205	1118199	2561296
8206	1118324	2561134
8207	1118451	2560976
8208	1118563	2560786
8209	1118673	2560590
8210	1118801	2560432
8211	1118912	2560240
8212	1119014	2560025
8213	1119200	2560003
8214	1119442	2560107
8215	1119582	2559980
8216	1119733	2559877
8217	1119898	2559808
8218	1120044	2559692
8219	1120170	2559533
8220	1120299	2559379
8221	1120421	2559210
8222	1120550	2559057
8223	1120657	2558854
8224	1120746	2558610
8225	1120836	2558370
8226	1120932	2558141
8227	1121051	2557964
8228	1121218	2557899
8229	1121489	2558070
8230	1121633	2557950
8231	1121761	2557796
8232	1121909	2557686
8233	1122063	2557589
8234	1122205	2557467
8235	1122340	2557327
8236	1122477	2557194
8237	1122610	2557049
8238	1122722	2556858
8239	1122838	2556674
8240	1122971	2556532
8241	1123146	2556484
8242	1123412	2556642
8243	1123539	2556484
8244	1123669	2556333
8245	1123818	2556226
8246	1123975	2556138
8247	1124107	2555992
8248	1124224	2555811
8249	1124344	2555639
8250	1124461	2555458
8251	1124581	2555284
8252	1124683	2555070
8253	1124771	2554824
8254	1124879	2554624
8255	1124991	2554433
8256	1125128	2554297
8257	1125407	2554485
8258	1125578	2554427
8259	1125708	2554276
8260	1125864	2554186
8261	1126017	2554087
8262	1126153	2553949
8263	1126279	2553791
8264	1126391	2553598
8265	1126505	2553412
8266	1126632	2553254
8267	1126747	2553071
8268	1126861	2552883
8269	1126989	2552728
8270	1127166	2552683
8271	1127405	2552780
8272	1127545	2552651
8273	1127674	2552499
8274	1127816	2552376
8275	1127974	2552289
8276	1128115	2552164
8277	1128241	2552002
8278	1128366	2551842
8279	1128481	2551656
8280	1128597	2551474
8281	1128725	2551321
8282	1128854	2551168
8283	1128965	2550974
8284	1129138	2550920
8285	1129404	2551077
8286	1129538	2550936
8287	1129661	2550768
8288	1129767	2550564
8289	1129905	2550433
8290	1130054	2550325
8291	1130179	2550161
8292	1130294	2549977
8293	1130423	2549826
8294	1130557	2549684
8295	1130672	2549499
8296	1130783	2549306
8297	1130902	2549131
8298	1131016	2548943
8299	1131210	2548937
8300	1131453	2549043
8301	1131578	2548879
8302	1131744	2548811
8303	1131906	2548732
8304	1132043	2548598
8305	1132152	2548399
8306	1132264	2548208
8307	1132382	2548030
8308	1132515	2547886
8309	1132640	2547725
8310	1132747	2547524
8311	1132850	2547312
8312	1132958	2547111
8313	1133107	2547004
8314	1133377	2547169
8315	1133534	2547078
8316	1133673	2546949
8317	1133833	2546864
8318	1133992	2546779
8319	1134119	2546622
8320	1134250	2546473
8321	1134380	2546323
8322	1134508	2546168
8323	1134626	2545990
8324	1134735	2545792
8325	1134853	2545615
8326	1134982	2545464
8327	1135250	2545623
8328	1135427	2545577
8329	1135562	2545438
8330	1135719	2545348
8331	1135863	2545228
8332	1135995	2545082
8333	1136124	2544929
8334	1136249	2544769
8335	1136372	2544601
8336	1136497	2544439
8337	1136603	2544235
8338	1136711	2544035
8339	1136828	2543856
8340	1136950	2543688
8341	1137141	2543674
8342	1137375	2543755
8343	1137495	2543582
8344	1137625	2543432
8345	1137770	2543315
8346	1137929	2543230
8347	1138054	2543067
8348	1138178	2542904
8349	1138311	2542760
8350	1138440	2542607
8351	1138566	2542447
8352	1138688	2542281
8353	1138821	2542135
8354	1138977	2542043
8355	1139253	2542219
8356	1139382	2542065
8357	1139525	2541943
8358	1139689	2541869
8359	1139840	2541766
8360	1139971	2541617
8361	1140090	2541443
8362	1140206	2541262
8363	1140307	2541045
8364	1140425	2540869
8365	1140537	2540678
8366	1140654	2540500
8367	1140765	2540305
8368	1140890	2540144
8369	1141105	2540183
8370	1141336	2540257
8371	1141461	2540095
8372	1141597	2539959
8373	1141763	2539888
8374	1141921	2539800
8375	1142043	2539632
8376	1142150	2539429
8377	1142259	2539232
8378	1142360	2539019
8379	1142474	2538831
8380	1142584	2538638
8381	1142680	2538411
8382	1142793	2538222
8383	1142901	2538024
8384	1143024	2537858
8385	1143249	2537917
8386	1143451	2537928
8387	1143571	2537755
8388	1143720	2537646
8389	1143887	2537578
8390	1144020	2537435
8391	1144142	2537265
8392	1144268	2537107
8393	1144398	2536957
8394	1144534	2536820
8395	1144659	2536658
8396	1144783	2536494
8397	1144906	2536327
8398	1145057	2536224
8399	1145319	2536367
8400	1145468	2536257
8401	1145596	2536103
8402	1145725	2535949
8403	1145884	2535864
8404	1146028	2535743
8405	1146148	2535573
8406	1146272	2535408
8407	1146389	2535228
8408	1146514	2535067
8409	1146636	2534899
8410	1146743	2534699
8411	1146871	2534544
8412	1146995	2534379
8413	1147194	2534383
8414	1147416	2534433
8415	1147539	2534269
8416	1147671	2534123
8417	1147814	2534001
8418	1147947	2533856
8419	1148087	2533729
8420	1148213	2533570
8421	1148329	2533387
8422	1148446	2533208
8423	1148566	2533037
8424	1148689	2532871
8425	1148817	2532716
8426	1148932	2532532
8427	1149065	2532389
8428	1149341	2532560
8429	1149484	2532439
8430	1149629	2532322
8431	1149795	2532249
8432	1149935	2532121
8433	1150058	2531955
8434	1150169	2531763
8435	1150280	2531570
8436	1150400	2531399
8437	1150524	2531236
8438	1150651	2531079
8439	1150782	2530930
8440	1150897	2530746
8441	1151050	2530648
8442	1151329	2530825
8443	1151469	2530696
8444	1151627	2530607
8445	1151789	2530527
8446	1151948	2530440
8447	1152084	2530303
8448	1152212	2530147
8449	1152345	2530004
8450	1152483	2529871
8451	1152600	2529692
8452	1152731	2529545
8453	1152874	2529421
8454	1153057	2529388
8455	1153324	2529538
8456	1153464	2529410
8457	1153593	2529257
8458	1153763	2529193
8459	1153932	2529130
8460	1154069	2528994
8461	1154203	2528854
8462	1154332	2528699
8463	1154456	2528537
8464	1154587	2528388
8465	1154715	2528232
8466	1154844	2528081
8467	1155056	2528110
8468	1155283	2528172
8469	1155445	2528090
8470	1155592	2527977
8471	1155721	2527825
8472	1155850	2527672
8473	1155982	2527527
8474	1156107	2527366
8475	1156232	2527204
8476	1156357	2527041
8477	1156488	2526894
8478	1156704	2526930
8479	1156931	2526992
8480	1157090	2526904
8481	1157231	2526778
8482	1157361	2526628
8483	1157490	2526476
8484	1157618	2526320
8485	1157751	2526177
8486	1157881	2526026
8487	1158017	2525889
8488	1158187	2525825
8489	1158455	2525975
8490	1158638	2525941
8491	1158783	2525822
8492	1158913	2525673
8493	1159045	2525527
8494	1159176	2525379
8495	1159299	2525211
8496	1159421	2525044
8497	1159551	2524894
8498	1159681	2524743
8499	1159869	2524719
8500	1160095	2524778
8501	1160229	2524635
8502	1160357	2524481
8503	1160516	2524391
8504	1160677	2524309
8505	1160813	2524172
8506	1160946	2524028
8507	1161077	2523878
8508	1161206	2523727
8509	1161341	2523588
8510	1161472	2523437
8511	1161601	2523285
8512	1161788	2523258
8513	1162042	2523377
8514	1162169	2523220
8515	1162314	2523102
8516	1162486	2523043
8517	1162636	2522936
8518	1162765	2522783
8519	1162893	2522628
8520	1163023	2522477
8521	1163152	2522325
8522	1163285	2522180
8523	1163419	2522039
8524	1163545	2521880
8525	1163749	2521888
8526	1163982	2521961
8527	1164102	2521790
8528	1164251	2521679
8529	1164403	2521577
8530	1164547	2521456
8531	1164678	2521308
8532	1164807	2521155
8533	1164940	2521011
8534	1165070	2520861
8535	1165204	2520719
8536	1165338	2520577
8537	1165468	2520426
8538	1165727	2520553
8539	1165902	2520500
8540	1166041	2520371
8541	1166207	2520296
8542	1166361	2520197
8543	1166516	2520100
8544	1166647	2519953
8545	1166776	2519800
8546	1166911	2519659
8547	1167033	2519492
8548	1167158	2519331
8549	1167286	2519175
8550	1167420	2519034
8551	1167638	2519072
8552	1167860	2519120
8553	1167998	2518986
8554	1168145	2518874
8555	1168301	2518779
8556	1168432	2518630
8557	1168555	2518463
8558	1168682	2518308
8559	1168791	2518110
8560	1168904	2517923
8561	1169014	2517729
8562	1169128	2517545
8563	1169242	2517359
8564	1169348	2517157
8565	1169511	2517078
8566	1169748	2517158
8567	1169901	2517056
8568	1170028	2516900
8569	1170184	2516804
8570	1170333	2516694
8571	1170463	2516545
8572	1170577	2516358
8573	1170699	2516192
8574	1170815	2516009
8575	1170948	2515865
8576	1171069	2515695
8577	1171188	2515521
8578	1171302	2515337
8579	1171417	2515155
8580	1171694	2515318
8581	1171850	2515223
8582	1171980	2515074
8583	1172109	2514921
8584	1172285	2514869
8585	1172429	2514747
8586	1172532	2514541
8587	1172632	2514324
8588	1172743	2514133
8589	1172861	2513956
8590	1172982	2513788
8591	1173096	2513603
8592	1173219	2513436
8593	1173345	2513277
8594	1173455	2513084
8595	1173683	2513144
8596	1173873	2513122
8597	1174002	2512968
8598	1174166	2512891
8599	1174323	2512797
8600	1174463	2512668
8601	1174608	2512551
8602	1174755	2512436
8603	1174903	2512325
8604	1175051	2512211
8605	1175182	2512064
8606	1175314	2511917
8607	1175446	2511770
8608	1175682	2511847
8609	1175897	2511877
8610	1176053	2511782
8611	1176204	2511676
8612	1176355	2511570
8613	1176486	2511423
8614	1176598	2511233
8615	1176715	2511055
8616	1176828	2510868
8617	1176955	2510711
8618	1177092	2510576
8619	1177209	2510397
8620	1177348	2510265
8621	1177473	2510103
8622	1177748	2510263
8623	1177891	2510139
8624	1178028	2510003
8625	1178169	2509877
8626	1178318	2509767
8627	1178453	2509627
8628	1178582	2509473
8629	1178680	2509255
8630	1178799	2509080
8631	1178932	2508936
8632	1179062	2508786
8633	1179195	2508642
8634	1179327	2508495
8635	1179501	2508438
8636	1179743	2508526
8637	1179902	2508436
8638	1180055	2508334
8639	1180215	2508248
8640	1180358	2508125
8641	1180489	2507977
8642	1180614	2507814
8643	1180736	2507648
8644	1180858	2507480
8645	1180991	2507335
8646	1181108	2507157
8647	1181233	2506996
8648	1181362	2506843
8649	1181628	2506980
8650	1181842	2507009
8651	1182007	2506931
8652	1182136	2506780
8653	1182268	2506633
8654	1182397	2506480
8655	1182520	2506314
8656	1182634	2506130
8657	1182755	2505960
8658	1182871	2505781
8659	1182994	2505614
8660	1183236	2505700
8661	1183402	2505626
8662	1183559	2505533
8663	1183716	2505438
8664	1183874	2505348
8665	1184003	2505195
8666	1184121	2505019
8667	1184245	2504856
8668	1184366	2504686
8669	1184475	2504491
8670	1184588	2504304
8671	1184690	2504094
8672	1184889	2504089
8673	1185094	2504097
8674	1185237	2503975
8675	1185408	2503910
8676	1185541	2503766
8677	1185652	2503574
8678	1185769	2503397
8679	1185884	2503215
8680	1186003	2503040
8681	1186128	2502879
8682	1186233	2502675
8683	1186358	2502514
8684	1186481	2502350
8685	1186633	2502246
8686	1186839	2502256
8687	1187059	2502294
8688	1187209	2502186
8689	1187340	2502037
8690	1187445	2501834
8691	1187559	2501649
8692	1187683	2501485
8693	1187810	2501329
8694	1187923	2501143
8695	1188042	2500970
8696	1188169	2500813
8697	1188292	2500647
8698	1188567	2500801
8699	1188736	2500732
8700	1188862	2500573
8701	1188985	2500408
8702	1189121	2500269
8703	1189267	2500154
8704	1189402	2500014
8705	1189527	2499852
8706	1189631	2499648
