Department,MAE (DengRate_all) Val,RMSE (DengRate_all) Val,MAPE (DengRate_all) Val,R2 (DengRate_all) Val,MSE (DengRate_all) Val,MAE (DengRate_019) Val,RMSE (DengRate_019) Val,MAPE (DengRate_019) Val,R2 (DengRate_019) Val,MSE (DengRate_019) Val,MAE (DengRate_all) Train,RMSE (DengRate_all) Train,MAPE (DengRate_all) Train,R2 (DengRate_all) Train,MSE (DengRate_all) Train,MAE (DengRate_019) Train,RMSE (DengRate_019) Train,MAPE (DengRate_019) Train,R2 (DengRate_019) Train,MSE (DengRate_019) Train
Rio Grande do Norte,,,,,,,,,,,0.014880066568623524,0.01660986740129369,73.37191829653172,-1.5914593635463015,0.0002758876950885588,0.009354615067479394,0.011434194835798299,44.913768473075606,-0.48349630185828474,0.00013074081154299647
Paraíba,,,,,,,,,,,0.006423154252232389,0.00699302156303077,82.36198162457741,-1.2060423457663312,4.890235058101332e-05,0.003530790318330618,0.004382481841681434,36.33770959399486,0.4228993881565779,1.92061470926675e-05
Pernambuco,,,,,,,,,,,0.0016758154167967948,0.0023776316135902717,24.75096278351834,0.4000568239343457,5.65313208994388e-06,0.0032655954049998523,0.0036432685111558805,116.99304457411606,-0.37995870683181665,1.3273405444379987e-05
Alagoas,,,,,,,,,,,0.019449165840108494,0.02258392884960443,55.09863180814356,-0.9329496712844507,0.0005100338422839954,0.01731872018638082,0.020502011405556873,48.17034622582905,-0.19190231844723216,0.00042033247167358413
Sergipe,,,,,,,,,,,0.014402327550389022,0.02280291553456277,30.761885719826047,0.7356195575586075,0.000519972956876404,0.012749592561559704,0.02032482290316146,47.42537688969169,0.7331870866750617,0.00041309842604487677
Bahia,,,,,,,,,,,0.004913937510696881,0.007492229389146415,27.427852924011155,0.5152429975257287,5.613350121958926e-05,0.00472309334689012,0.00662080156090499,34.95379973613122,0.6407131882410444,4.383501330888195e-05
Minas Gerais,,,,,,,,,,,0.011611865275907329,0.013935349503942169,87.4660030166501,-0.522888105088396,0.00019419396579702124,0.005182915181133722,0.0073318095786597875,34.62162250404245,0.3510176216562302,5.3755431697727414e-05
Espírito Santo,,,,,,,,,,,0.004942024190915054,0.004989420449724411,77.05734336094608,-4.76000216555867,2.489431642412814e-05,0.0010690277026482275,0.0012177491895558115,24.36341789121942,0.7795352763658345,1.482913088663836e-06
Rio de Janeiro,,,,,,,,,,,0.004552040838233425,0.006500849092218436,89.34392249145971,-0.2794112728683722,4.226103891979727e-05,0.005332173994305795,0.006288956038946493,250.9989922786379,0.18084559505249787,3.955096805980156e-05
São Paulo,,,,,,,,,,,0.010280330747743158,0.012841239849582204,52.19102303514441,0.2697107307625958,0.000164897440874498,0.004207997500310026,0.005582762374323024,28.354611813299545,0.7822941447559774,3.1167235728156845e-05
Paraná,,,,,,,,,,,0.005233018433966235,0.006124626315492068,58.93864034226621,0.2702905057952202,3.7511047504417935e-05,0.005659689586085868,0.006492615413455183,52.77003626334448,0.4584221475866741,4.215405490703582e-05
Santa Catarina,,,,,,,,,,,0.002129361112542139,0.0031994255105351342,67.7309710068867,-3.104353514085399,1.0236323597463004e-05,0.006706639796409935,0.007350201056294235,358.02304199960304,-48.303287869118385,5.402545556794888e-05
Rio Grande do Sul,,,,,,,,,,,0.0079127298501743,0.014709873642033886,21.795812791248252,0.731424204568768,0.00021638038256460325,0.005624994528578014,0.008701469189224435,30.843047734603502,0.8686423524857154,7.571556605102212e-05
Mato Grosso do Sul,,,,,,,,,,,0.04116927094450212,0.051694570379237116,48.62380729266449,0.5514606616754638,0.0026723286066938994,0.01305280203089719,0.017163389181034973,35.91705788364065,0.8475356186070564,0.0002945819281796684
Mato Grosso,,,,,,,,,,,0.016626982372945468,0.020256557949306357,60.85922290272716,-0.8514813149081197,0.00041032813995360654,0.012992729324571626,0.015767995328909434,45.38224042224805,-0.33607961572061584,0.0002486296766925097
Goiás,,,,,,,,,,,0.008565709499063393,0.013397239150841737,51.53781210167353,0.05483445800720421,0.00017948601686484662,0.006841987053288042,0.009398141939844987,86.64107304044708,0.4691609612034,8.832507192147329e-05
Distrito Federal,,,,,,,,,,,0.01178270437662851,0.014906536279200345,55.444023903615545,-1.0970314907186638,0.00022220482384311606,0.008703977447987982,0.010340955595808865,79.83203968213401,-0.14007946504451274,0.00010693536263449067
