Department,MAE (DengRate_all) Val,RMSE (DengRate_all) Val,MAPE (DengRate_all) Val,R2 (DengRate_all) Val,MSE (DengRate_all) Val,MAE (DengRate_all) Train,RMSE (DengRate_all) Train,MAPE (DengRate_all) Train,R2 (DengRate_all) Train,MSE (DengRate_all) Train,MAE (DengRate_019) Val,RMSE (DengRate_019) Val,MAPE (DengRate_019) Val,R2 (DengRate_019) Val,MSE (DengRate_019) Val,MAE (DengRate_019) Train,RMSE (DengRate_019) Train,MAPE (DengRate_019) Train,R2 (DengRate_019) Train,MSE (DengRate_019) Train
Rondônia,0.008726204228004141,0.009079751700020091,409.70952135502046,-128.84091961975636,8.244189093401774e-05,0.0051293484025455496,0.0056956656613835815,182.26071070120787,0.0587996852931173,3.244060732626407e-05,0.006808185500745954,0.007818075532437989,260.1835034767005,-105.38387775232484,6.112230503090554e-05,0.004076519176808687,0.007371289571573661,43.99196253721146,0.13331064947198001,5.433590994799061e-05
Acre,0.005439564194661495,0.005774943940795326,135.45916510753847,-2.9466432243956233,3.334997751932865e-05,0.011282869427896082,0.014928226498122987,65.85703580122643,0.21683642610067677,0.0002228519463792613,0.0025000059499894396,0.002756649573409993,40.15299496682199,0.3684058991861967,7.599116870581496e-06,0.010494379650405975,0.01550677248237012,74.2593582628976,0.1931961392178615,0.00024045999281999117
Amazonas,0.003277052585819989,0.0035546866793222816,161.9832700618894,0.31595275710749815,1.263579738815127e-05,0.004205581837928199,0.005118321029431824,42.092221204472466,0.9734707977290888,2.619721016032404e-05,0.0022700965016152885,0.0030487690988135244,65.25370134385804,0.22331751161715363,9.294993017880231e-06,0.006004849057161644,0.008233949966739948,37.2524894711636,0.937678828344918,6.779793205477677e-05
Roraima,0.014859969683331834,0.017516638131528088,58.52290386231444,0.46976660648033786,0.0003068326114309038,0.009927022279037467,0.014355487106259116,39.190996740147476,0.6933723297702594,0.00020608001005797171,0.012265243304788792,0.01658000166172688,52.299069225715876,0.5249190296195887,0.0002748964551028661,0.00830874592892858,0.010550991750120371,33.054196394262334,0.9130177487447995,0.00011132342691110814
Pará,0.01048915382654278,0.011513151362634855,315.2447464943786,-79.2242314137213,0.00013255265429894085,0.10763641073891259,0.14843022046152243,51.94230510554646,0.5834725730781931,0.02203153034625615,0.008421003806464714,0.00968847669173664,241.62527699573047,-56.69192081254989,9.386658060632415e-05,0.07101314841232252,0.0983948601986798,41.33191232858089,0.6381961809055356,0.009681548513517742
Amapá,0.010715493883182051,0.014569689171102561,45.15340868000784,0.6108606925166009,0.00021227584254254324,0.02136771200938061,0.028234436792953076,115.78103281747558,-0.5989091045283024,0.0007971834210152624,0.008057510002907,0.010775998663658566,38.71015010457617,0.6762762501978224,0.0001161221471991712,0.011745844820397072,0.015387291868880295,66.51846421135717,-0.78774835472795,0.00023676875105810963
Tocantins,0.0154510226475202,0.018183041428188183,336.73034843657797,-3.974598782514631,0.00033062299557920776,0.004557077138796566,0.006753957232996591,33.70030272727796,0.44644602838323744,4.5615938305146976e-05,0.010673380427911352,0.013697463801940668,206.93104011317658,-1.1693035363957818,0.0001876205146054749,0.005762640553578625,0.006464617731554346,60.73929173230099,0.13552314273329524,4.179128241512686e-05
Maranhão,0.006425576882404366,0.0065273501310730946,4142.689835054787,-4013.6952418921787,4.260629973361994e-05,0.006162135848944641,0.006610982153937465,75.05349750531198,-0.3932696908252813,4.3705085039679646e-05,0.001853950817839311,0.0021779929881331496,1113.1289145773412,-470.65915523525166,4.743653456357166e-06,0.009446553645048745,0.01078032671208238,71.05969737167905,-2.0898884212476188,0.00011621544401923692
Piauí,0.031005312223917766,0.04724200260160591,52.684372081160106,0.7529455684202905,0.0022318068098101393,0.010660884384223404,0.013591920333072136,36.67768131560555,-0.9872748375851648,0.00018474029834057975,0.0254561061357784,0.037099934056848714,48.867571403631686,0.7480498909452398,0.0013764051070225233,0.014538157128247468,0.016121019970223117,51.04366615767364,-3.5100981171901386,0.0002598872848803325
Ceará,0.015643032829216703,0.023548014137378493,34.11610999985996,0.8164690455359349,0.0005545089698141773,0.0016545208458837765,0.0017957417011405033,63.44621975229451,-1.4316298418268385,3.2246882572149887e-06,0.01899396388391339,0.029332115131887344,42.389440780352714,0.7077073301454742,0.0008603729781102946,0.003329160177477777,0.0034760476037965413,91.04395967585914,-9.90710603191654,1.2082906943859678e-05
Rio Grande do Norte,,,,,,0.013438534892231919,0.016057395851230716,59.129314654873355,-1.4219339770518853,0.00025783996152312143,,,,,,0.015590023301053588,0.017562582712157465,80.18453641883792,-2.4998711578342805,0.0003084443115213723
Paraíba,,,,,,0.004515167240541242,0.005092094575255135,55.29902456120964,-0.16970684730248475,2.592942716334278e-05,,,,,,0.008795594376573207,0.009965234410745611,92.66713556891908,-1.9839141375775982,9.930589686110841e-05
Pernambuco,,,,,,0.002765461511913628,0.0030907781276893957,76.5263190887299,-0.01381017384298766,9.552909434603167e-06,,,,,,0.0017594119888168906,0.002044560370423176,41.582197565133015,0.5654061183611149,4.180227108304955e-06
Alagoas,,,,,,0.016604649674734146,0.019759048558928894,46.94617290043491,-0.4796316401176446,0.00039041999995411,,,,,,0.019310006615451323,0.022889910883287703,54.407352307798675,-0.4857164320167937,0.0005239480202448529
Sergipe,,,,,,0.01161228671175785,0.01534895566599782,54.623079717072244,0.880213953537034,0.0002355904400367666,,,,,,0.008858074565467255,0.014952886608396245,19.7443034497474,0.855587966121705,0.00022358881792355578
Bahia,,,,,,0.0047810487643465144,0.005868740560129692,40.36375229017217,0.7025651984471899,3.444211576211136e-05,,,,,,0.005156351067275211,0.0070161622051670616,36.59983084313812,0.5965224501323418,4.922653208921472e-05
Minas Gerais,,,,,,0.00862197853892845,0.012356076090439608,37.288421851853506,-0.19727361487288864,0.00015267261635273333,,,,,,0.009760604265683578,0.012142940811419471,85.26356555658332,-0.7801570026033922,0.00014745101154963657
Espírito Santo,,,,,,0.0010191092798975216,0.0013974879211139492,13.656826184252369,0.548124737467719,1.9529724896593874e-06,,,,,,0.004386707523444334,0.004855297335104898,74.38431997451612,-2.5047340809019136,2.357391221227673e-05
Rio de Janeiro,,,,,,0.004112446880212049,0.004753014448728378,350.5192882094663,0.31607532503324287,2.259114634982073e-05,,,,,,0.005921982754261636,0.008266241621230833,74.88363474126572,-0.4152228894636263,6.833075054056894e-05
São Paulo,,,,,,0.009490591485357353,0.013143461596093626,40.27610974897258,0.23493114173448093,0.000172750582727988,,,,,,0.008868563494563374,0.010780624288572967,58.16201588279832,0.18818018828419247,0.00011622186005136937
Paraná,,,,,,0.003910188172072022,0.006062524707171547,27.883946852660515,0.28501348997656983,3.675420582506545e-05,,,,,,0.007830603238729191,0.010053202449195171,68.18728070635784,-0.2984654421038442,0.00010106687948450378
Santa Catarina,,,,,,0.004838548775827796,0.005083264329751559,193.76718520812125,-9.360629434824027,2.583957624612457e-05,,,,,,0.001935252603818115,0.0032091305571099863,73.05611228108752,-8.398363016482183,1.0298518932577052e-05
Rio Grande do Sul,,,,,,0.009404944957129789,0.017176376145633526,23.48284042127236,0.63380528629571,0.00029502789749628845,,,,,,0.00869373594964065,0.01433725718983201,33.23210092316089,0.6433827551383462,0.0002055569437273897
Mato Grosso do Sul,,,,,,0.03702254976193782,0.04540246868792268,41.66846313455367,0.6540051675644549,0.0020613841629577995,,,,,,0.016612964573168618,0.019650106829174202,42.978019022211264,0.8001555337276537,0.00038612669839795864
Mato Grosso,,,,,,0.013979994500132872,0.018131685685907315,48.964044262508196,-0.48342090792703885,0.0003287580258125362,,,,,,0.016643679399311027,0.019179609312263344,63.77528039407137,-0.976782490469251,0.0003678574133710588
