Department,MAE (DengRate_all) Val,RMSE (DengRate_all) Val,MAPE (DengRate_all) Val,R2 (DengRate_all) Val,MSE (DengRate_all) Val,MAE (DengRate_all) Train,RMSE (DengRate_all) Train,MAPE (DengRate_all) Train,R2 (DengRate_all) Train,MSE (DengRate_all) Train,MAE (DengRate_019) Val,RMSE (DengRate_019) Val,MAPE (DengRate_019) Val,R2 (DengRate_019) Val,MSE (DengRate_019) Val,MAE (DengRate_019) Train,RMSE (DengRate_019) Train,MAPE (DengRate_019) Train,R2 (DengRate_019) Train,MSE (DengRate_019) Train
Rondônia,10.513486397403513,11.76488043605902,3.961683964998059,-20.101478755899407,138.4124116747643,16.37936479560644,25.473682976885357,2.062211079213244,0.577799348246425,648.9085244068589,9.23902214122145,10.144511409086991,3.984390807018073,-26.80551024875816,102.91111172909613,11.263857661018896,15.79894392849448,3.333182858673783,0.6634626168822637,249.6066292557126
Acre,43.38762642918933,66.8728689254834,0.43458829633592866,0.4161279989645793,4471.980598324883,13.799448953684072,19.263359928084842,1.5849795926800236,0.4844233769798755,371.07703571894484,31.39366319570082,50.94396295276577,0.41990806815705284,0.20030614842922578,2595.2873613327715,11.324038224872348,14.102369572191513,2.5310171007730857,0.4210159097504128,198.87682755067303
Amazonas,6.858072558514537,7.434526759556646,1.7937262189616823,0.12405087711347396,55.27218813856385,35.792591042323544,58.53994758291059,0.4886371699236604,0.8502332378611199,3426.92546300992,7.01070772310074,7.353626568829163,2.4682404399204114,-0.4302034768008589,54.07582371379016,26.072612089152283,41.844266544436564,0.545540713643614,0.8827710481547488,1750.942642641853
Roraima,11.499098070711264,15.076985285343985,2368431082263901.5,0.5969964840260926,227.31548529447903,9.221105284900053,14.189943648424716,1.1410167652837648,-0.3317111277823388,201.35450074546895,11.483674261128725,19.377556222371375,4121386729603075.5,0.47180876305968156,375.48968515116354,8.512895978083643,12.922652067066462,1.2408853596757183,-0.216362297689894,166.9949364464571
Pará,4.4957850235920755,4.857629906363985,1.4425004079820989,-1.4555578484990708,23.596568307201775,11.01325509549676,18.420519788571653,0.6104793828418088,0.8084037919451845,339.3155492811598,4.452078478465535,4.852491183696072,1.8444614485172695,-1.9286843852960667,23.54667068784811,7.4735135449043355,10.600168806806836,0.8156706358260236,0.8676146192921312,112.36357873280069
Amapá,8.13033970046891,9.12189982700067,2.9451972361936583,-1.9128429925844945,83.20905645383483,10.327051139556788,14.88286089499359,1.027236796711285,0.852182841593724,221.4995484197294,8.037856171723435,8.578322358136651,3.161736526447438,-5.772013488076213,73.58761448010715,7.683387615601866,9.771186537202226,0.9010867874396379,0.8865565764492903,95.47608634480203
Tocantins,13.543717046068275,21.088362905809866,0.7529102649787299,0.9019337058278334,444.7190500471376,24.311279648291904,44.07751962196637,2763215349306716.0,-0.16666230442069052,1942.8277360248303,16.108145830299225,24.007226041395363,0.8572847897745959,0.8576975809823811,576.3469022026517,22.87085757652288,46.4716500314836,3136658192291167.5,-3.9910361784081383,2159.6142566486897
Maranhão,6.046646660203667,6.607892409994199,2.7858094172840873,-0.8814656794519866,43.66424210205895,6.911224749034708,9.236524291904209,3.8547922590819605,0.7579357860074483,85.31338099493654,5.183963905798255,5.699838600600278,2.5140513569026144,-0.11323409165817622,32.48816007289293,5.301698479805045,6.207977695205527,2163898297177431.8,0.7387368309681244,38.53898706416932
Piauí,5.924524162053184,6.33577153511758,1.3395818222313973,0.8666321670626481,40.14200094520617,82.58401628623714,145.38709699505137,0.28638553345361223,0.778165203186425,21137.407972648478,5.79869459893274,6.193199634047375,2.0029444649880346,0.8752149133693401,38.35572170716454,41.684093570243725,79.23825530498209,0.24515237034460183,0.8790124008089002,6278.701103777522
Ceará,11.20501544329106,13.483031729233526,2.8331712887109326,-0.6029728924106781,181.79214461151798,35.639303697469565,58.99654215353358,0.9729531263841715,0.9485107420956232,3480.591986073665,9.764561764583013,11.959171100629074,3.2038933439152544,-1.0169172019058408,143.02177341412164,25.417255568449633,42.45759672927978,0.9695726050550372,0.9429917047641475,1802.647520026149
Rio Grande do Norte,20.113359036608696,30.4326774465808,0.2704195303365548,0.7552814496959375,926.1478565676276,38.824421665921015,102.23407943854319,0.8344740523229416,0.8879110505702285,10451.80699864636,28.332657625570533,38.54473016897011,0.34785738432847335,0.5547787234313497,1485.6962237987148,32.01560115611387,83.16579958730135,1.368377894903529,0.8899317071430184,6916.550220995175
Paraíba,8.205858713669473,12.168256899048806,0.2910952468595469,0.8155944502164487,148.06647596124887,15.458848253449759,21.973762202130718,0.7794090313172002,0.906153185755916,482.8462253157886,8.075906767252427,12.347307913466603,0.23252860380937465,0.8847073144478753,152.456012709955,12.419281303491644,19.014981371080637,0.7400802896094846,0.9044016757252772,361.5695165425436
Pernambuco,9.020910791588074,13.275249542318592,0.5930808536074988,0.6475859890950204,176.23225041083,8.40389427490704,8.847976252835606,11.486140539325016,-28.51997325258539,78.28668377074281,8.85004928366447,13.06973722170399,0.34840388650592985,0.7667897147276587,170.81803104439473,7.740084925074863,8.07148262998846,1450492955022687.8,-37.13067866346102,65.14883184620543
Alagoas,8.525894209477825,10.040232216688528,1.0494691564228589,0.9498180062658612,100.80626296503023,7.298696104989091,8.864646954421016,1.5920761907005445,0.6118101135043739,78.5819656265258,11.331748350796301,15.430226887860334,1.1208948889727928,0.8889877912360192,238.091901810848,10.863503590752629,17.515489138028926,1.2986982972003398,0.33865879809075505,306.79235974440934
Sergipe,12.543437222598257,14.989539187002599,8.437006298144256,0.498897902160902,224.68628503868652,6.367674003303061,7.3899694497652675,1.5525057275634768,0.448319213617977,54.611648468463976,18.08233016157241,29.7764692233619,7.672807406684953,0.2946170015884484,886.6381194098185,6.287708499421332,7.2673030697459104,1.6703445729145228,0.4470526551559947,52.81369390753833
Bahia,7.914421904854632,10.368333418411083,0.6041852792812693,0.8414832437910588,107.50233787534005,19.93526284431361,48.105344595986985,0.4118038789085748,0.9145343048928015,2314.1241786986543,9.443484307906663,12.800883650055894,0.7140000273931753,0.7515946404981574,163.86262222226833,21.322748208473044,55.41345231601297,0.5104441029723702,0.8698718672327541,3070.6506975790435
Minas Gerais,23.48944303615548,44.14661119797307,0.5889982048382824,0.9575392610045907,1948.9232802650015,14.788841894186406,23.00322542000833,0.7981509123819296,0.4331613454694361,529.1483797237174,18.467832278563574,31.91424057668106,0.5886489430237231,0.967781622962826,1018.5187515862759,12.074336340971266,18.319589367082287,0.9944854036836009,0.42029604088643535,335.60735457851445
Espírito Santo,17.63670214767828,22.934040395467463,0.29834810381237575,0.9531339841872938,525.9702088609333,7.9812426417271745,10.919628380121742,0.8063173410588867,0.08457505630259254,119.23828395996016,11.78170596786947,15.943506537286147,0.24536085375784242,0.9617749132022525,254.1954007044861,7.55102349419385,10.053328636476387,1.232216055799146,-0.22749421068602826,101.06941667299617
Rio de Janeiro,6.585613241097351,10.278604442223973,0.959619795667102,0.5140334173475887,105.64970927970637,15.292720710130013,27.093480100420162,1.9858397034378374,0.48723444285770534,734.0566639518634,5.207748692894216,7.696696198517863,0.9612288111031706,0.49077135436560193,59.23913237227932,11.991258350927453,16.89846119121919,2.3091684358926856,0.5410730024141865,285.5579906311411
São Paulo,15.708952537599572,28.28913754628828,1.2050410480515805,0.8818361759763822,800.2753031128174,20.06584460932491,31.30646322640966,0.3763182213135501,0.6195379723610102,980.0946397465403,9.585770826301568,15.972038918485712,1.363838286713186,0.9272141642026416,255.10602721362224,12.250739661831071,18.737844576858745,0.43231202913332273,0.7476393869889576,351.1068193865147
Paraná,9.09543438481897,12.891005298654001,3.939504608520702,0.8217278799875344,166.17801760992555,25.713624065127565,39.0839872571717,0.2731206292298502,0.8392780230474761,1527.55805991876,6.601055543504455,8.801862569689769,4.037125317774563,0.8489094269480739,77.47278469570578,15.885155073828761,24.97140712991118,0.22406523144327442,0.9008808682606527,623.571174047779
Santa Catarina,4.371287046994801,5.878405840275624,11.113352754045527,-3.231887419663588,34.555655222986566,11.68319834854415,15.312203087677991,0.3682128920116839,-0.1280915408827128,234.4635633982954,4.045873203717043,5.293897581761009,19.22599308653681,-7.416991948554706,28.025351606175064,5.840285468840441,9.084380514103065,0.45898831919372957,0.4422270803218382,82.52596932501547
Rio Grande do Sul,2.371189520055788,3.737084582050519,11.176927428381182,-6.141631497093653,13.965801173399704,4.307149941335603,5.509797258190231,0.21598678983696087,0.3060422120362808,30.357865826360584,2.1423065144872457,3.3139683962174407,376565049327638.25,-10.495044739255919,10.982386531127995,4.417214850521768,5.668427581847224,0.25842265728031216,0.26204159761917234,32.131071250646364
Mato Grosso do Sul,38.36798524074427,59.18394310950033,0.9735788773354974,0.9120235036302384,3502.739121988572,8.161156831040433,9.24764679452498,1.8286692446937751,0.3865628233660271,85.51897123628815,31.34115656659053,48.8438044044808,1.2177687533005024,0.9193167579910966,2385.7172287031776,6.436977293327687,7.102927371945058,2.2221056799217274,0.2755127575988805,50.45157725112633
Mato Grosso,7.37235424859843,9.940079137037854,0.3852215696328743,0.6672703019792756,98.80517325057521,3.300462357225722,4.424884278586461,0.629549578052161,0.46478347919254637,19.579600878881624,6.951782169626102,9.149502550168904,0.4058282890767173,0.7179813765277361,83.71339691554728,2.5609760343724197,3.1114637957797764,0.8076327868940408,0.5035071902365553,9.681206952448294
Goiás,30.161737567091222,38.60688798087938,0.2646389580149889,0.8897931132929225,1490.4917995681687,10.04348217710151,15.332565849297703,0.6040452274874325,-0.17753711466732858,235.0875755230502,19.723681977519398,23.568520628579552,0.2526523484857419,0.9142976471665367,555.4751646197799,8.321837265248709,12.578241660793834,0.6750657571499064,-0.09853313765241278,158.21216327732964
Distrito Federal,15.609505657138925,24.145957184851426,0.5054009730788551,0.9557332584175634,583.0272483726782,6.310917553343038,8.489173172019964,0.6320246232348347,-0.31161676722857745,72.0660611445435,14.94287294927051,23.256396379718378,0.45052506819709737,0.9324042338389733,540.8599725705781,5.033734098304393,6.823025113409155,0.7490886176966923,-0.17782470825162178,46.55367169821202
