Year,dep_id,PCA0-Climatic,PCA1-Climatic,PCA2-Climatic,PCA3-Climatic,PCA0-Geo,PCA1-Geo,PCA2-Geo,PCA3-Geo,PCA4-Geo,PCA5-Geo,PCA0-Socio,PCA1-Socio,PCA2-Socio,PCA3-Socio,PCA4-Socio,PCA5-Socio,PCA6-Socio,PCA7-Socio,PCA8-Socio,PCA9-Socio,DengRate_all,DengRate_019
2001,24,0.9334650415011083,0.9459318881508807,-3.1441149262775605,-0.16483962411940212,-6168.838439650589,-263.94513338628644,-32.8234046124504,1.8101298007140443,14.842723738281663,-1.000887409410943,-1991785.7967441727,-19589.026936823146,-3316.9851699829787,-190.99351097530882,7.111574973273365,-6.993555808816517,-1.777435805311086,3.0356432304203196,-2.6682344696592395,-2.960270925572239,0.05457397327991728,0.04490390690915575
2001,25,-0.4115149923590593,1.1430128522733298,-2.191318356425059,0.09918651578955107,-4665.436758332518,-23.001561438105853,-11.45698792905371,-1.5167803355478995,12.912051832056832,2.481327296727727,-1774821.1853606892,-7709.694453544993,2122.336571106898,-191.1153434940527,4.839683255634915,-16.073175893232033,1.9142605839677032,0.704973943811865,-1.351967465427279,-0.4245135208405202,0.0010322827569919056,0.0020350479198790196
2001,26,-0.32756075755838765,-0.15794214075617674,-1.9126822911423442,0.22345922867733137,-3390.723172329005,-14.735294710963387,-7.695731004074986,1.824788965879378,11.8260614505526,5.709537757966061,342189.6877382933,6867.584171966366,15067.318452226822,-49.74370985583414,6.322637599080066,-7.289882190274241,-0.9237727320818578,1.6980128724978982,-2.7005808726950704,-1.1688661764332196,0.00883038647570868,0.008730526870754785
2001,27,0.5991119193601548,-0.7221783487277662,-1.4495692184290974,-0.6335718449424377,-5182.128215546078,-182.89512630682765,19.879857041226586,-8.019478180416677,11.99954943410846,6.472707725547167,-2131739.9749426637,-1111.3355238888507,1325.2669267803813,-210.97809497963863,-2.7772773086405476,-17.95071376632827,2.543626000052555,3.2892036360712495,-7.096212345290326,2.8397533275551368,0.00456865066763994,0.004344590002325374
2001,28,1.1624088401295012,-1.1621396593429267,-1.937557357775681,-0.8331118656341943,-6328.132432280739,-285.9410000205777,-12.915588948224766,-0.7785136094901688,14.126481570485637,-1.3027451912232593,-2430208.500464664,-15119.594887853214,-3561.8465373059607,-191.01704905753388,3.6103347183954657,-11.272136298181842,0.8709095303917991,2.508450992491646,-2.8673353461799707,0.6763067479351861,0.009567726172905742,0.007618870760727728
2001,29,0.02153214302717288,-0.8266557799701388,-1.0922742975786282,-0.39961992194659857,-783.6883694105172,18.407833411958677,12.106569297679414,-4.299131668199458,11.733693000622196,6.293718791152095,2899399.187520518,65346.761155069944,30499.887622616385,156.35363304566704,5.758060575466098,-2.7707585995017254,-5.963579885645892,-1.5718130516560223,-3.52219571420013,-0.31442054934827723,0.013098879080210263,0.013158229478410128
2001,31,-1.7181820262740075,-1.356047515770797,0.6680740314327194,-0.5513221263456849,6460.08492502027,723.4918828505698,1.1847358912943946,27.940415541999286,11.909931754429465,2.8691378496942477,6208097.948672204,39349.056884032514,-6718.029321886171,-16.00993428088725,7.039681550506176,-0.1263173916185636,-1.1410226086685498,-0.7108179482787165,-1.6937130776464855,0.2301479008866636,0.011582185773549736,0.01086763836790079
2001,32,1.7413410929042357,-0.4045575602884526,1.1684112320940505,-1.1468785929447627,14016.737469730202,-303.0856629664926,59.58957887923816,4.080705911514414,7.929831775217863,7.861900784917744,-1567004.0667784882,-10638.732857617488,-6503.320585424504,76.70472299360767,19.923079238301263,2.8362621172367,-0.42575394116724397,1.7954841155687973,0.45299598524020723,0.625491453427955,0.021730024995343395,0.017230146198036162
2001,33,2.78444571240243,0.8935153622018959,0.9273052902188628,0.07794188207986252,24973.009880449725,-477.419467138598,59.069968243229965,-9.159633037372785,5.895095366254381,0.2889860213134199,4338065.339082002,-97413.92765250281,34794.148883598195,191.1342601393145,23.94257717839487,10.189436375047976,0.465258707618986,-1.1442337351350318,0.4482880530630027,0.008969076106673413,0.01701044001826184,0.01794221317577826
2001,35,0.3126676815589917,-1.0806272551176335,0.8383122971181569,0.2513956944142244,1330.4676536977277,552.0443540446639,68.03917594862256,-66.13229480231146,7.17807422709771,-12.189802653553865,17616000.697454855,-27151.372565452933,-15167.112894798407,-216.03834698250057,-21.31354021132671,-2.601827592427071,1.3937566967829582,0.8403393782866431,0.976036093798264,0.5861611500427131,0.002967186473786148,0.002687963036808417
2001,41,0.4123083620569332,-1.5051966103267773,0.9106975317509951,-0.4156079662461245,-1212.6699168030445,591.798585332548,-26.577984961998396,6.220027928779928,13.809837629676508,-3.85764217392515,1996386.944506485,42081.20917904758,-16229.18464010632,163.9011642815375,8.688036568033572,3.490572498406589,-0.6689334543452077,0.8998686290749447,-0.46171423749509444,0.4780216724709092,0.0004467169012507269,0.0003132059817888065
2001,42,1.3737504597821157,-0.4789057987054264,1.0648537325440088,-0.09746075484423855,21087.033894315457,-271.04290306082555,-178.8344571175079,-1.5331282319204433,8.885008759243831,-4.467979172873019,50471.49682750553,19478.214428006817,-18893.990498027084,213.14965350233854,16.12886937786105,6.535823871853935,0.23950347794564664,-2.862486692192178,-1.0794464740291687,-3.6808639141345623,1.3827893743249273e-05,0.0
2001,43,1.5661045251730457,0.009840072328131555,0.7209772148064166,-0.1347377646896497,-1674.5164033027168,-166.35288459262512,-19.270991785164526,-23.454214136685565,11.659522226790159,9.250558323778208,2257495.2512862897,10138.023830431426,-6862.682420954949,193.91654629501522,10.847206754140336,1.5136894261253175,-0.5742930815960392,-6.017492458283968,-1.572062551743187,-1.3724118054200432,8.887564147512376e-05,0.00011162685811100779
2001,50,2.8635689420108292,0.17595148332492272,1.5723752375913564,-0.27773899183093675,-2280.7416696394303,152.8771709401974,21.634902812424826,-18.220206916591998,10.275753156125646,10.763137290197854,-2116464.23956498,-10595.06242984306,-10015.490691121353,47.6995058512,14.010687108269332,3.927307693764046,1.957436456976808,-0.23644576062196165,-0.5019310576933904,2.7113066754613406,0.009737408740453425,0.00620675614251843
2001,51,2.677997559073617,-1.20856874800117,1.5513711272042565,0.10335382340090504,-758.9630578424285,53.463772143994674,25.049529994338656,-1.7716950333710173,11.440742226185122,11.27515871262883,-1851902.9158716644,-866.1163042850494,-8296.789503921065,47.31745535858454,11.124152191716801,6.094061676999736,-0.37375427395963357,-2.568157237304362,1.058837155418729,0.47794231586378544,0.004469416822094954,0.0034749148707960763
2001,52,-0.80838898138785,-1.434273750600255,1.0137752074926878,-0.1354501569168498,-1395.5026872674716,775.1632606374191,-13.678402684816263,35.808714671472096,15.473638490416732,-1.6331981131616544,-313621.2555654505,14879.149320121986,-8503.960212348195,108.71656457763584,18.96056419292009,5.31713509994259,3.3057704570970827,7.932196411188627,4.62402489383269,4.498674054394957,0.010692784761659418,0.010237246068725574
2001,53,-3.12760657716359,-2.3731583375969194,0.7370908469576545,-0.4898617718674565,4618.919900688024,1068.72579586128,-36.71889204979668,-13.730350097722607,9.053594663002315,3.7761308555447,-1954155.87155595,-27209.24355087285,-5477.733675205298,939.9308426693997,-31.349826142819452,-17.946971952893392,-0.3653209903667971,2.090791627749738,0.5954891164789018,-0.41657727977331405,0.013447055291420536,0.01379427110762769
2001,11,3.541221143868597,-1.3892976672696307,1.4379951557670916,0.2098965077752304,-5305.167554740188,-65.49595552583799,85.12484560145353,-0.7987833521158549,13.078470282605451,5.864145508485052,-2591040.888243985,-5158.333553647677,-5573.362802557234,-21.81189558018127,8.953067757167945,2.7475665699488836,5.603719083712264,-6.446388650744993,2.262636315264949,0.10951586540809188,0.015207762496318644,0.013539973381878654
2001,12,3.401586799467566,-1.3875307192913056,1.6246656690169168,0.17251043236858266,-7133.397730801371,-65.31843882832032,-8.833937055145014,4.843790340498991,16.81294245803572,-4.845618548001745,-3031480.5882556024,-16666.07954972665,-4282.488680986091,-189.57817279191272,-19.20080125559011,0.8868979271374968,8.911267042891723,-5.954776862007321,-3.538995585213108,-2.612972261494889,0.02850412249705536,0.02601568068424804
2001,13,3.243114385081469,-2.2118924050512305,0.4972326381023757,-0.2852188386564869,-6864.371475217271,-321.881110488809,-12.953464715472236,-7.2708036150158435,16.209541578326267,-0.8698775857582035,-1942527.7933349859,9086.24662888622,8432.508987232904,-24.224363024631202,-24.308425263737128,17.04796372993936,-1.100885938958747,1.1617368103171515,-1.3680541234177923,5.602459897904463,0.16291097575836375,0.15764737959364755
2001,14,-0.20747003980113732,3.4697393057525403,0.09313365039194732,-1.7948719711839125,4455.131089068098,-188.68260101103385,158.57451298095518,30.74459139804764,15.686475178868378,-11.090084546965265,-3131494.1222233,-18795.504436259303,-6151.864168465841,-123.2266735409695,-23.440511262328787,12.41060283138836,-11.162237490754187,-5.761676849504525,-1.891519221086618,1.8534208206009701,0.07058308364557196,0.04778199606725992
2001,15,2.5039125185272155,-2.986013923409132,0.8616103190416631,-0.6011969545810629,-5518.961716596572,-327.4604757025197,-36.106982986324454,-0.6893635658372261,16.135293260617544,-3.5148864388381043,-320651.2795150629,43508.38644600663,21211.882413432984,44.917219233232345,-13.813348255329895,12.352054703059533,8.880311125434659,-0.6209406576525396,-0.7712489695613343,0.5766478020146337,0.043503089547644085,0.041375898096531895
2001,16,2.2214521923208395,-3.181415234886373,1.2557114705409722,-1.1443433217786918,-6732.118129102666,-357.66727784039864,-19.82985201352936,4.04676143208453,17.36469024173566,-3.133269254964638,-3034893.3661759594,-19348.129533302512,-5903.8366112218955,-130.9506508714053,-15.794720425422584,22.20927480104386,-0.6251860657048525,8.505061694242656,-0.8162951959322982,-4.121337983536847,0.002193859617373171,0.001957462805073198
2001,17,2.235448264432023,-2.1874312343132942,1.1777701807075482,0.26495839149666267,-472.8923091884044,-11.024608231986747,-6.624525536367486,8.627751728638522,13.304325458552341,9.128419148800994,-2720788.118529171,-12464.998630326705,-7102.292792539206,-137.63714725821092,2.5114462547299023,0.7547313838932084,-4.950451091280776,-0.12979263264868734,4.4584702737634885,-0.9017973325895383,0.04353095946816605,0.035267692074516646
2001,21,2.6573327511631533,-2.6611627161680644,0.956814238532691,-0.4386065105423782,-6703.121473888708,-299.59873635214564,-53.7768701825682,-1.0985560492857829,16.705824151024373,-3.602710315386041,-888779.2863171143,28292.350770664547,14445.169228063647,-125.90566851585618,-15.383229339968745,-4.740525170452386,3.870707891662505,0.22513285691938734,10.182754066550281,-2.6256440488726085,0.012812980210126314,0.013994474836910556
2001,22,2.4354448084339424,-1.2981522746916596,1.0125576672440362,0.20425479275096237,-4603.823615665233,-120.77423685125308,-34.53226571293389,-2.836257865961265,14.60469284568589,4.189182981404215,-2064293.6813302152,-7064.77290393683,2298.6391514638053,-239.8308665056344,-1.659262978640955,-17.53240130226824,-3.6520696586688857,-4.533289613505318,6.713377148752372,3.100459392496603,0.02637776877402154,0.02582579412399916
2001,23,2.262481683238036,0.1065666023233689,-0.4177997029936451,-0.9865002300897885,233.9139300448296,-189.095470125838,4.137115592713599,6.780053613711029,13.243861736628347,2.0841869788661285,149546.3776859804,17874.94295564998,8363.812970330777,-124.68014023298633,-0.730716850085976,-3.0151147397926508,-6.251830036024693,3.8714159508949564,2.128597605107558,-3.7756023545540174,0.03473534917772152,0.026191446208932885
2001,24,1.7753522070201484,1.3087540812087468,-2.3414720224725043,-0.5362360041273142,-6168.838439647989,-263.94513277759063,-32.82340481020485,1.8101284151127572,14.842733354564885,-1.0008413945944525,-1991785.7967441727,-19589.026936823146,-3316.9851699829787,-190.99351097530882,7.111574973273365,-6.993555808816517,-1.777435805311086,3.0356432304203196,-2.6682344696592395,-2.960270925572239,0.10467511716557847,0.09514081938947015
2001,25,0.42700890674404945,1.4317294541304477,-1.553336955275058,-0.1406853858319863,-4665.43675833678,-23.00156243606824,-11.456987604833515,-1.5167780638418478,12.912036066072147,2.4812518550134612,-1774821.1853606892,-7709.694453544993,2122.336571106898,-191.1153434940527,4.839683255634915,-16.073175893232033,1.9142605839677032,0.704973943811865,-1.351967465427279,-0.4245135208405202,0.006675428495214322,0.005662742037924229
2001,26,0.4583056176077207,0.18405797687745462,-1.388552947297538,-0.007289571319024191,-3390.723172330833,-14.735295138904632,-7.69573086504451,1.8247899400209064,11.826054689862545,5.709505407430562,342189.6877382933,6867.584171966366,15067.318452226822,-49.74370985583414,6.322637599080066,-7.289882190274241,-0.9237727320818578,1.6980128724978982,-2.7005808726950704,-1.1688661764332196,0.010313577085088002,0.009784211148259673
2001,27,1.672410560353967,0.5605477634088345,-1.259428150328893,-0.5778046587380601,-5182.12821555287,-182.89512789711813,19.879857557883696,-8.019474560367748,11.99952431041946,6.472587506340723,-2131739.9749426637,-1111.3355238888507,1325.2669267803813,-210.97809497963863,-2.7772773086405476,-17.95071376632827,2.543626000052555,3.2892036360712495,-7.096212345290326,2.8397533275551368,0.005260870465767204,0.003211218697370929
2001,28,2.238085825798578,-0.15930242270422923,-1.778270006429107,-0.73392329193819,-6328.132432286593,-285.94100139125555,-12.915588502915895,-0.7785104893551846,14.126459916275266,-1.3028488086493226,-2430208.500464664,-15119.594887853214,-3561.8465373059607,-191.01704905753388,3.6103347183954657,-11.272136298181842,0.8709095303917991,2.508450992491646,-2.8673353461799707,0.6763067479351861,0.00940060431835717,0.006856983684654956
2001,29,0.9282307048125062,1.1391264232206595,-0.87681588484452,-0.17583628005542096,-783.6883694158887,18.407832154403536,12.106569706236712,-4.299128805570739,11.733673133544386,6.293623725322874,2899399.187520518,65346.761155069944,30499.887622616385,156.35363304566704,5.758060575466098,-2.7707585995017254,-5.963579885645892,-1.5718130516560223,-3.52219571420013,-0.31442054934827723,0.022579385445087148,0.024248737181641524
2001,31,-1.2246550180943245,0.8223077949628532,0.5965896909913173,-0.059302136134224526,6460.084925038082,723.491887020739,1.1847345364806188,27.940406049258044,11.909997635494662,2.8694530967655325,6208097.948672204,39349.056884032514,-6718.029321886171,-16.00993428088725,7.039681550506176,-0.1263173916185636,-1.1410226086685498,-0.7108179482787165,-1.6937130776464855,0.2301479008866636,0.02016190922818536,0.018408834383191946
2001,32,2.659662867487384,1.2156578148655228,0.95925998044443,-0.7343035456401594,14016.737469738777,-303.0856609595827,59.5895782272288,4.080701343096237,7.9298634807334025,7.862052498781047,-1567004.0667784882,-10638.732857617488,-6503.320585424504,76.70472299360767,19.923079238301263,2.8362621172367,-0.42575394116724397,1.7954841155687973,0.45299598524020723,0.625491453427955,0.029424027058174262,0.024184482314110998
2001,33,3.598773952150225,0.9757333576823726,0.8393346490368394,0.2940552546940154,24973.009880457874,-477.4194652294986,59.06996762299755,-9.159637383140549,5.89512552654223,0.28913034111742775,4338065.339082002,-97413.92765250281,34794.148883598195,191.1342601393145,23.94257717839487,10.189436375047976,0.465258707618986,-1.1442337351350318,0.4482880530630027,0.008969076106673413,0.032794269526947625,0.035313650552050435
2001,35,0.864848028041024,-1.9790243945795396,1.0815363609260826,0.2810838910149762,1330.4676536935676,552.0443530707302,68.03917626503633,-66.13229258530285,7.178058840721349,-12.189876278806732,17616000.697454855,-27151.372565452933,-15167.112894798407,-216.03834698250057,-21.31354021132671,-2.601827592427071,1.3937566967829582,0.8403393782866431,0.976036093798264,0.5861611500427131,0.006554194539838139,0.006819637669358457
2001,41,0.6718914666591331,-2.785440111174637,0.9056221568138332,-0.1307067109781599,-1212.6699168246178,591.7985802816432,-26.577983321049288,6.220039426379174,13.809757834592759,-3.8580240008793183,1996386.944506485,42081.20917904758,-16229.18464010632,163.9011642815375,8.688036568033572,3.490572498406589,-0.6689334543452077,0.8998686290749447,-0.46171423749509444,0.4780216724709092,0.0022418570414619813,0.0017748338968032367
2001,42,1.9267079166078815,-1.675862460819701,0.7537806277996948,0.24290401007222684,21087.03389431112,-271.0429040753354,-178.83445678791168,-1.5331259225464748,8.884992731837897,-4.4680558655125004,50471.49682750553,19478.214428006817,-18893.990498027084,213.14965350233854,16.12886937786105,6.535823871853935,0.23950347794564664,-2.862486692192178,-1.0794464740291687,-3.6808639141345623,2.7655787486498545e-05,0.0
2001,43,2.3077822521672715,-0.4302166828770737,0.12626924385952787,-0.14552787631591002,-1674.5164033029896,-166.3528846564747,-19.27099176442094,-23.454213991341902,11.659521218083,9.250553497019908,2257495.2512862897,10138.023830431426,-6862.682420954949,193.91654629501522,10.847206754140336,1.5136894261253175,-0.5742930815960392,-6.017492458283968,-1.572062551743187,-1.3724118054200432,3.2318415081863186e-05,3.7208952703669264e-05
2001,50,3.49671517831905,-0.14221235366841256,1.4116946898253646,-0.03880009129482431,-2280.741669647102,152.8771691441616,21.63490339592491,-18.22020282819586,10.275724782035965,10.763001517519498,-2116464.23956498,-10595.06242984306,-10015.490691121353,47.6995058512,14.010687108269332,3.927307693764046,1.957436456976808,-0.23644576062196165,-0.5019310576933904,2.7113066754613406,0.018839769084790323,0.01668927762766067
2001,51,3.2887463638553527,-0.3020064936050062,1.5276922971865003,0.21786157965291864,-758.9630578349716,53.46377388986491,25.04952942713649,-1.7716990075731616,11.440769807751224,11.275290693007584,-1851902.9158716644,-866.1163042850494,-8296.789503921065,47.31745535858454,11.124152191716801,6.094061676999736,-0.37375427395963357,-2.568157237304362,1.058837155418729,0.47794231586378544,0.004184740591388269,0.0016288663456856607
2001,52,0.26493406417068854,-0.5468681823393808,1.0438259511697021,0.316956040678523,-1395.5026872503531,775.1632646454549,-13.678403986955743,35.8087055478017,15.473701810073848,-1.6328951226680317,-313621.2555654505,14879.149320121986,-8503.960212348195,108.71656457763584,18.96056419292009,5.31713509994259,3.3057704570970827,7.932196411188627,4.62402489383269,4.498674054394957,0.022637618344670613,0.01971401100091725
2001,53,-2.151992494627052,-0.5036572672671014,0.9174173318093963,0.17614951064804174,4618.919900710451,1068.7258011116596,-36.71889375555149,-13.730362049395325,9.053677609425463,3.7765277619532256,-1954155.87155595,-27209.24355087285,-5477.733675205298,939.9308426693997,-31.349826142819452,-17.946971952893392,-0.3653209903667971,2.090791627749738,0.5954891164789018,-0.41657727977331405,0.007395880410281294,0.006827467517916736
2001,11,3.6347840590713076,-1.5535993413390656,1.2343196763551036,0.28329505999357707,-5305.167554735453,-65.49595441715957,85.12484524126367,-0.798785875849866,13.078487797702607,5.864229319866411,-2591040.888243985,-5158.333553647677,-5573.362802557234,-21.81189558018127,8.953067757167945,2.7475665699488836,5.603719083712264,-6.446388650744993,2.262636315264949,0.10951586540809188,0.009567065134047729,0.0073673384577869145
2001,12,3.6662013283761894,-1.0063948842897048,1.3069035562362377,0.46860322563270884,-7133.397730792202,-65.31843668172542,-8.83393775253549,4.8437854541095575,16.8129763703201,-4.845456274542762,-3031480.5882556024,-16666.07954972665,-4282.488680986091,-189.57817279191272,-19.20080125559011,0.8868979271374968,8.911267042891723,-5.954776862007321,-3.538995585213108,-2.612972261494889,0.013427561837455828,0.019600855310049892
2001,13,3.9215625121355515,-1.0317151377760183,0.3805381670653185,0.09538464271538061,-6864.3714752036585,-321.88110730152806,-12.953465750963105,-7.27081087036516,16.20959193155184,-0.8696366408547505,-1942527.7933349859,9086.24662888622,8432.508987232904,-24.224363024631202,-24.308425263737128,17.04796372993936,-1.100885938958747,1.1617368103171515,-1.3680541234177923,5.602459897904463,0.07308549940019758,0.06480636857512355
2001,14,0.8138975856772959,3.7271456495683424,-0.13551180255399586,-1.28752096660941,4455.13108906633,-188.6826014249947,158.57451311544364,30.74459234036506,15.686468639042474,-11.090115840645119,-3131494.1222233,-18795.504436259303,-6151.864168465841,-123.2266735409695,-23.440511262328787,12.41060283138836,-11.162237490754187,-5.761676849504525,-1.891519221086618,1.8534208206009701,0.026276854509356955,0.021236442696559967
2001,15,2.9311657897640657,-2.4877793587213546,0.721322717322737,-0.6300737441557018,-5518.961716592835,-327.4604748276199,-36.10698327056386,-0.6893655574106177,16.13530708243917,-3.514820300126253,-320651.2795150629,43508.38644600663,21211.882413432984,44.917219233232345,-13.813348255329895,12.352054703059533,8.880311125434659,-0.6209406576525396,-0.7712489695613343,0.5766478020146337,0.04593069187241437,0.046120334411600884
2001,16,2.4415453632277604,-2.442750010873965,1.0692134312294064,-1.2777106494392712,-6732.118129094532,-357.66727593620305,-19.829852632168624,4.0467570974794285,17.36472032455302,-3.133125305864226,-3034893.3661759594,-19348.129533302512,-5903.8366112218955,-130.9506508714053,-15.794720425422584,22.20927480104386,-0.6251860657048525,8.505061694242656,-0.8162951959322982,-4.121337983536847,0.01148550034977719,0.01057029914739527
2001,17,2.413294629782399,-1.8922113494290613,0.9368668153709772,0.3035113478409244,-472.8923091870447,-11.02460791363427,-6.624525639794541,8.627751003958629,13.304330487940689,9.12844321489564,-2720788.118529171,-12464.998630326705,-7102.292792539206,-137.63714725821092,2.5114462547299023,0.7547313838932084,-4.950451091280776,-0.12979263264868734,4.4584702737634885,-0.9017973325895383,0.036161299185176674,0.03462255136583646
2001,21,3.0078498124661337,-2.4282479870902876,0.687831718781819,-0.40770005202582027,-6703.121473884793,-299.598735435291,-53.77687048043795,-1.0985581363627261,16.705838635655184,-3.602641005070126,-888779.2863171143,28292.350770664547,14445.169228063647,-125.90566851585618,-15.383229339968745,-4.740525170452386,3.870707891662505,0.22513285691938734,10.182754066550281,-2.6256440488726085,0.016860567804709806,0.016121294720939514
2001,22,2.620690855725627,-1.1209218970788584,0.6719501180035277,0.1625681057600623,-4603.823615656657,-120.77423484338874,-34.53226636525328,-2.836262436552154,14.604724566280453,4.189334767422004,-2064293.6813302152,-7064.77290393683,2298.6391514638053,-239.8308665056344,-1.659262978640955,-17.53240130226824,-3.6520696586688857,-4.533289613505318,6.713377148752372,3.100459392496603,0.03754398811848655,0.03388997489789613
2001,23,2.61524209587526,-0.7257179635984699,-0.5859712376769597,-0.5873508298678587,233.91393004987185,-189.0954689452547,4.137115209163085,6.780050926296806,13.243880387691064,2.084276225949182,149546.3776859804,17874.94295564998,8363.812970330777,-124.68014023298633,-0.730716850085976,-3.0151147397926508,-6.251830036024693,3.8714159508949564,2.128597605107558,-3.7756023545540174,0.049976786971712914,0.03837351421308771
2001,24,2.538808688547931,0.27250715889115895,-2.076520029493203,-0.09668398742566708,-6168.838439640987,-263.9451311380787,-32.82340534285309,1.8101246830188273,14.842759255863271,-1.0007174544542323,-1991785.7967441727,-19589.026936823146,-3316.9851699829787,-190.99351097530882,7.111574973273365,-6.993555808816517,-1.777435805311086,3.0356432304203196,-2.6682344696592395,-2.960270925572239,0.16271280589104775,0.14335118975274427
2001,25,1.5851701489469292,0.691288634461614,-1.3799420588077966,0.17799905112872239,-4665.4367583311805,-23.001561124886905,-11.45698803081298,-1.5167810485422635,12.912056780345964,2.481350974755024,-1774821.1853606892,-7709.694453544993,2122.336571106898,-191.1153434940527,4.839683255634915,-16.073175893232033,1.9142605839677032,0.704973943811865,-1.351967465427279,-0.4245135208405202,0.016172429859539855,0.015661020948634193
2001,26,1.325625514255762,-0.4803039307533936,-1.2937551521261472,0.28746061583122184,-3390.7231723318455,-14.735295375987391,-7.695730788020541,1.8247904797030117,11.826050944386793,5.709487484978027,342189.6877382933,6867.584171966366,15067.318452226822,-49.74370985583414,6.322637599080066,-7.289882190274241,-0.9237727320818578,1.6980128724978982,-2.7005808726950704,-1.1688661764332196,0.012366470047738852,0.012907632399434876
