Date,Year,Month,CD_UF,PopTotal_UF,state_index,pred.mean,pred.uci,pred.lci
2006-07-01,2006,7,15,7581051,15,1.8335188616987277,2.0168707478686003,1.6501669755288548
2006-08-01,2006,8,15,7581051,15,1.859900428054105,2.0458904708595154,1.6739103852486943
2006-09-01,2006,9,15,7581051,15,1.8730912112317935,2.0604003323549733,1.6857820901086142
2006-10-01,2006,10,15,7581051,15,1.8730912112317935,2.0604003323549733,1.6857820901086142
2006-11-01,2006,11,15,7581051,15,3.0074985645130208,3.308248420964323,2.706748708061719
2006-12-01,2006,12,15,7581051,15,5.038879173877079,5.542767091264787,4.534991256489371
2007-01-01,2007,1,15,7581051,15,12.834632031891093,14.118095235080203,11.551168828701984
2007-02-01,2007,2,15,7581051,15,19.4695959702685,21.416555567295354,17.522636373241653
2007-03-01,2007,3,15,7581051,15,29.903505463820256,32.893856010202285,26.913154917438227
2007-04-01,2007,4,15,7581051,15,23.862126768438834,26.24833944528272,21.47591409159495
2007-05-01,2007,5,15,7581051,15,11.805750944031374,12.986326038434514,10.625175849628238
2007-06-01,2007,6,15,7581051,15,6.22604965986906,6.848654625855968,5.603444693882154
2007-07-01,2007,7,15,7581051,15,5.883089297249155,6.47139822697407,5.29478036752424
2007-08-01,2007,8,15,7581051,15,6.292003575757504,6.9212039333332545,5.662803218181754
2007-09-01,2007,9,15,7581051,15,7.4000293626833535,8.140032298951688,6.660026426415019
2007-10-01,2007,10,15,7581051,15,13.639269805730104,15.003196786303114,12.275342825157091
2007-11-01,2007,11,15,7581051,15,21.659265977764825,23.825192575541305,19.493339379988342
2007-12-01,2007,12,15,7581051,15,25.906698160980582,28.497367977078643,23.316028344882525
2008-01-01,2008,1,15,7581051,15,56.94461097808207,62.639072075890276,51.25014988027385
2008-02-01,2008,2,15,7581051,15,43.331722738707334,47.66489501257808,38.998550464836605
2008-03-01,2008,3,15,7581051,15,36.551660185375354,40.2068262039129,32.89649416683782
2008-04-01,2008,4,15,7581051,15,28.228276000253793,31.05110360027917,25.405448400228412
2008-05-01,2008,5,15,7581051,15,10.275620095419487,11.303182104961436,9.24805808587754
2008-06-01,2008,6,15,7581051,15,5.949043213137598,6.543947534451358,5.354138891823839
2008-07-01,2008,7,15,7581051,15,2.9679262149799546,3.2647188364779502,2.6711335934819593
2008-08-01,2008,8,15,7581051,15,1.7411833794549068,1.9153017174003977,1.567065041509416
2008-09-01,2008,9,15,7581051,15,2.268814706562454,2.4956961772187,2.041933235906209
2008-10-01,2008,10,15,7581051,15,4.089142785083493,4.498057063591842,3.6802285065751437
2008-11-01,2008,11,15,7581051,15,4.656346461724106,5.121981107896517,4.190711815551696
2008-12-01,2008,12,15,7581051,15,9.998613648688025,10.998475013556828,8.998752283819224
2009-01-01,2009,1,15,7581051,15,12.729105766469582,14.00201634311654,11.456195189822624
2009-02-01,2009,2,15,7581051,15,19.41683283755775,21.358516121313524,17.475149553801973
2009-03-01,2009,3,15,7581051,15,23.80936363572808,26.19029999930089,21.42842727215527
2009-04-01,2009,4,15,7581051,15,14.36476288050298,15.801239168553279,12.928286592452684
2009-05-01,2009,5,15,7581051,15,8.402528884187694,9.242781772606463,7.562275995768926
2009-06-01,2009,6,15,7581051,15,4.761872727145616,5.238059999860178,4.2856854544310545
2009-07-01,2009,7,15,7581051,15,2.5194395869385393,2.7713835456323936,2.2674956282446854
2009-08-01,2009,8,15,7581051,15,2.018189826186369,2.220008808805006,1.8163708435677324
2009-09-01,2009,9,15,7581051,15,1.7016110299218405,1.8717721329140249,1.5314499269296566
2009-10-01,2009,10,15,7581051,15,3.4691759757321248,3.8160935733053374,3.122258378158912
2009-11-01,2009,11,15,7581051,15,4.920162125277881,5.412178337805669,4.428145912750092
2009-12-01,2009,12,15,7581051,15,3.363649710310615,3.7000146813416768,3.027284739279554
2010-01-01,2010,1,15,7581051,15,8.73229846362991,9.605528309992902,7.859068617266921
2010-02-01,2010,2,15,7581051,15,12.66315185058114,13.929467035639254,11.396836665523026
2010-03-01,2010,3,15,7581051,15,23.62469267124044,25.987161938364487,21.262223404116394
2010-04-01,2010,4,15,7581051,15,16.607196020710056,18.267915622781064,14.946476418639053
2010-05-01,2010,5,15,7581051,15,15.116637521631237,16.62830127379436,13.604973769468112
2010-06-01,2010,6,15,7581051,15,12.649961067403451,13.914957174143797,11.384964960663106
2010-07-01,2010,7,15,7581051,15,10.724106723460903,11.796517395806994,9.651696051114813
2010-08-01,2010,8,15,7581051,15,15.960847645003312,17.556932409503645,14.36476288050298
2010-09-01,2010,9,15,7581051,15,13.599697456197037,14.959667201816742,12.239727710577334
2010-10-01,2010,10,15,7581051,15,15.77617668051567,17.353794348567238,14.198559012464104
2010-11-01,2010,11,15,7581051,15,26.05179677593516,28.65697645352867,23.44661709834164
2010-12-01,2010,12,15,7581051,15,24.41613966190176,26.85775362809194,21.974525695711584
2011-01-01,2011,1,15,7581051,15,49.399483000444135,54.33943130048855,44.45953470039972
2011-02-01,2011,2,15,7581051,15,57.77563031827645,63.553193350104095,51.99806728644881
2011-03-01,2011,3,15,7581051,15,43.6087291854388,47.96960210398268,39.24785626689492
2011-04-01,2011,4,15,7581051,15,22.72771941515761,25.000491356673372,20.454947473641848
2011-05-01,2011,5,15,7581051,15,10.921968471126233,12.014165318238858,9.82977162401361
2011-06-01,2011,6,15,7581051,15,5.052069957054767,5.557276952760244,4.546862961349291
2011-07-01,2011,7,15,7581051,15,4.0231888691950495,4.425507756114555,3.620869982275545
2011-08-01,2011,8,15,7581051,15,4.959734474810946,5.455707922292041,4.463761027329852
2011-09-01,2011,9,15,7581051,15,5.698418332761513,6.268260166037665,5.128576499485362
2011-10-01,2011,10,15,7581051,15,5.553319717806938,6.1086516895876315,4.997987746026244
2011-11-01,2011,11,15,7581051,15,5.7643722486499565,6.340809473514952,5.187935023784961
2011-12-01,2011,12,15,7581051,15,6.463483757067457,7.109832132774202,5.817135381360711
2012-01-01,2012,1,15,7581051,15,34.09817451432526,37.50799196575779,30.688357062892727
2012-02-01,2012,2,15,7581051,15,41.30034212934328,45.43037634227761,37.17030791640895
2012-03-01,2012,3,15,7581051,15,40.89142785083493,44.98057063591843,36.80228506575144
2012-04-01,2012,4,15,7581051,15,23.11025212731058,25.421277340041637,20.79922691457952
2012-05-01,2012,5,15,7581051,15,14.06137486741614,15.467512354157755,12.655237380674526
2012-06-01,2012,6,15,7581051,15,9.325883706625902,10.258472077288493,8.393295335963312
2012-07-01,2012,7,15,7581051,15,9.457791538402788,10.403570692243068,8.51201238456251
2012-08-01,2012,8,15,7581051,15,11.330882749634583,12.463971024598042,10.197794474671124
2012-09-01,2012,9,15,7581051,15,7.479174061749486,8.227091467924435,6.731256655574537
2012-10-01,2012,10,15,7581051,15,5.6060828505176925,6.1666911355694625,5.0454745654659225
2012-11-01,2012,11,15,7581051,15,10.288810878597177,11.317691966456895,9.25992979073746
2012-12-01,2012,12,15,7581051,15,8.864206295406799,9.750626924947477,7.9777856658661195
2013-01-01,2013,1,15,7581051,15,22.358377486182324,24.59421523480056,20.122539737564093
2013-02-01,2013,2,15,7581051,15,26.63219123575346,29.29541035932881,23.968972112178115
2013-03-01,2013,3,15,7581051,15,25.458211532939163,28.00403268623308,22.91239037964525
2013-04-01,2013,4,15,7581051,15,19.60150380204539,21.561654182249928,17.64135342184085
2013-05-01,2013,5,15,7581051,15,9.74798876831194,10.722787645143136,8.773189891480746
2013-06-01,2013,6,15,7581051,15,2.6513474187154262,2.916482160586969,2.3862126768438836
2013-07-01,2013,7,15,7581051,15,1.3454598841242462,1.4800058725366707,1.2109138957118215
2013-08-01,2013,8,15,7581051,15,1.3190783177688687,1.4509861495457559,1.1871704859919818
2013-09-01,2013,9,15,7581051,15,1.2926967514134915,1.4219664265548406,1.1634270762721424
2013-10-01,2013,10,15,7581051,15,1.688420246744152,1.8572622714185674,1.519578222069737
2013-11-01,2013,11,15,7581051,15,3.8912810374181626,4.280409141159979,3.502152933676346
2013-12-01,2013,12,15,7581051,15,3.047070914046087,3.3517780054506954,2.742363822641478
